Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier
2026-02-28 11:32:17,1452316,NO,65821.99,-68.00999999999476,65890.0,Condition_2_15M_MOMENTUM (Fluc:65890.00>197.67, Net:68.01>65.89),1.0
2026-02-28 12:29:59,1452422,NO,65642.12,-106.04000000000815,174.47000000000116,Condition_3_15M_PREV (106.04 > 0.8*0.01 & > 95.0),1.0
2026-02-28 12:30:36,1452444,NO,65522.68,-140.3199999999997,153.0,Condition_3_15M_PREV (140.32 > 0.8*174.47 & > 95.0),1.0
2026-02-28 13:35:44,1452679,NO,65541.29,-102.01000000000931,107.31000000000495,Condition_3_15M_PREV (102.01 > 0.8*93.64 & > 95.0),1.0
2026-02-28 14:14:51,1452780,NO,65489.73,-97.63999999999214,102.26000000000204,Condition_3_15M_PREV (97.64 > 0.8*97.99 & > 95.0),1.0
2026-02-28 14:15:49,1452845,NO,65391.01,-98.97000000000116,98.97000000000116,Condition_3_15M_PREV (98.97 > 0.8*0.01 & > 95.0),1.0
2026-02-28 14:30:13,1452861,NO,64417.15,-151.22000000000116,201.08000000000175,Condition_2_15M_MOMENTUM (Fluc:201.08>193.71, Net:151.22>64.57),1.0
2026-02-28 14:45:30,1452881,NO,63906.0,-141.66999999999825,170.02999999999884,Condition_3_15M_PREV (141.67 > 0.8*140.12 & > 95.0),1.0
2026-02-28 15:00:36,1452903,YES,63294.0,83.79000000000087,270.6999999999971,Condition_2_15M_MOMENTUM (Fluc:270.70>189.63, Net:83.79>63.21),1.0
2026-02-28 15:16:02,1452972,YES,63876.57,110.05000000000291,144.58000000000175,Condition_3_15M_PREV (110.05 > 0.8*116.43 & > 95.0),1.0
2026-02-28 15:34:02,1452992,YES,63728.0,221.83000000000175,221.83000000000175,Condition_2_15M_MOMENTUM (Fluc:221.83>190.52, Net:221.83>63.51),1.0
2026-02-28 15:46:01,1453006,NO,63951.73,-101.89999999999418,103.62999999999738,Condition_3_15M_PREV (101.90 > 0.8*37.43 & > 95.0),1.0
2026-02-28 16:01:30,1453031,NO,63631.99,-187.02999999999884,192.32999999999447,Condition_2_15M_MOMENTUM (Fluc:192.33>191.46, Net:187.03>63.82),1.0
2026-02-28 16:16:41,1453096,YES,63727.35,108.5,111.15000000000146,Condition_3_15M_PREV (108.50 > 0.8*120.66 & > 95.0),1.0
2026-02-28 16:32:38,1453134,NO,63556.36,-65.31999999999971,198.01000000000204,Condition_2_15M_MOMENTUM (Fluc:198.01>190.87, Net:65.32>63.62),1.0
2026-02-28 16:51:21,1453153,NO,63510.92,-101.62000000000262,164.13999999999942,Condition_3_15M_PREV (101.62 > 0.8*23.57 & > 95.0),1.0
