Timestamp,Open,High,Low,Close
2026-03-07 15:55:00,67896.54,67920.01,67873.55,67874.75
2026-03-07 16:00:00,67874.75,67883.35,67833.58,67846.11
2026-03-07 16:05:00,67846.11,67885.55,67798.77,67867.47
2026-03-07 16:10:00,67867.47,67900.0,67863.99,67882.94
2026-03-07 16:15:00,67882.94,67887.46,67768.52,67780.38
2026-03-07 16:20:00,67780.38,67867.14,67746.18,67781.3
2026-03-07 16:25:00,67781.3,67823.46,67778.56,67778.56
2026-03-07 16:30:00,67778.56,67838.0,67766.01,67793.51
2026-03-07 16:35:00,67793.51,67830.0,67772.47,67778.99
2026-03-07 16:40:00,67778.99,67795.83,67698.84,67784.29
2026-03-07 16:45:00,67784.29,67823.16,67759.32,67795.01
2026-03-07 16:50:00,67795.01,67815.9,67767.21,67796.84
2026-03-07 16:55:00,67796.84,67838.21,67777.77,67788.25
2026-03-07 17:00:00,67788.25,67864.51,67782.85,67847.04
2026-03-07 17:05:00,67847.04,67849.73,67803.25,67848.99
2026-03-07 17:10:00,67848.99,67848.99,67808.4,67838.23
2026-03-07 17:15:00,67838.23,67867.15,67810.09,67832.71
2026-03-07 17:20:00,67832.71,67939.73,67832.7,67896.0
2026-03-07 17:25:00,67896.0,67906.6,67872.0,67880.2
2026-03-07 17:30:00,67880.2,67880.2,67866.62,67872.01
2026-03-07 17:35:00,67872.01,67881.07,67856.38,67879.76
2026-03-07 17:40:00,67879.76,67887.74,67864.52,67883.75
2026-03-07 17:45:00,67883.75,67890.78,67866.86,67886.94
2026-03-07 17:50:00,67886.94,67886.94,67858.19,67885.43
2026-03-07 17:55:00,67885.43,67885.43,67764.59,67783.84
2026-03-07 18:00:00,67783.84,67787.37,67488.0,67606.78
2026-03-07 18:05:00,67606.78,67645.32,67580.48,67623.99
2026-03-07 18:10:00,67623.99,67648.85,67603.6,67626.13
2026-03-07 18:15:00,67626.13,67700.38,67605.09,67606.1
2026-03-07 18:20:00,67606.1,67680.42,67585.75,67654.13
2026-03-07 18:25:00,67654.13,67666.51,67585.99,67660.54
2026-03-07 18:30:00,67660.54,67660.54,67476.07,67532.95
2026-03-07 18:35:00,67532.95,67587.96,67501.58,67583.86
2026-03-07 18:40:00,67583.86,67666.75,67566.13,67664.64
2026-03-07 18:45:00,67664.64,67666.57,67603.31,67663.98
2026-03-07 18:50:00,67663.98,67663.98,67558.0,67593.63
2026-03-07 18:55:00,67593.63,67603.63,67560.0,67567.32
2026-03-07 19:00:00,67567.32,67567.33,67522.0,67530.5
2026-03-07 19:05:00,67530.5,67572.59,67504.21,67505.23
2026-03-07 19:10:00,67505.23,67563.78,67504.18,67504.19
2026-03-07 19:15:00,67504.19,67560.0,67256.17,67367.44
2026-03-07 19:20:00,67367.44,67484.9,67311.97,67313.99
2026-03-07 19:25:00,67313.99,67394.74,67180.0,67218.29
2026-03-07 19:30:00,67218.29,67347.81,67184.03,67228.01
2026-03-07 19:35:00,67228.01,67343.59,67217.55,67285.92
2026-03-07 19:40:00,67285.92,67332.0,67212.28,67216.96
2026-03-07 19:45:00,67216.96,67270.14,67173.51,67177.38
2026-03-07 19:50:00,67177.38,67187.83,67000.0,67031.99
2026-03-07 19:55:00,67031.99,67141.26,66921.33,67080.78
2026-03-07 20:00:00,67080.78,67205.99,67067.63,67185.96
2026-03-07 20:05:00,67185.96,67262.25,67170.0,67191.25
2026-03-07 20:10:00,67191.25,67297.0,67191.24,67242.52
