Timestamp,Open,High,Low,Close
2026-03-06 15:45:00,68750.83,68766.61,68298.9,68498.35
2026-03-06 16:00:00,68498.35,68803.42,68272.18,68340.54
2026-03-06 16:15:00,68340.54,68563.99,68210.02,68539.5
2026-03-06 16:30:00,68539.5,68677.2,68342.39,68594.17
2026-03-06 16:45:00,68594.17,68719.26,68333.14,68443.78
2026-03-06 17:00:00,68443.78,68650.89,68391.14,68399.88
2026-03-06 17:15:00,68399.88,68578.67,68190.65,68242.04
2026-03-06 17:30:00,68242.04,68298.93,67725.14,67822.05
2026-03-06 17:45:00,67822.05,68054.57,67808.53,67946.46
2026-03-06 18:00:00,67946.46,68392.64,67940.79,68325.41
2026-03-06 18:15:00,68325.41,68437.99,68250.0,68282.0
2026-03-06 18:30:00,68282.0,68477.31,68262.0,68437.75
2026-03-06 18:45:00,68437.75,68475.83,68132.41,68164.94
2026-03-06 19:00:00,68164.94,68437.86,68164.94,68428.07
2026-03-06 19:15:00,68428.07,68472.05,68127.53,68208.94
2026-03-06 19:30:00,68208.94,68310.76,68124.88,68136.05
2026-03-06 19:45:00,68136.05,68159.08,67990.9,68114.51
2026-03-06 20:00:00,68114.51,68280.05,67964.01,67998.25
2026-03-06 20:15:00,67998.25,68130.14,67752.71,67816.4
2026-03-06 20:30:00,67816.4,68061.99,67784.13,67977.26
2026-03-06 20:45:00,67977.26,68177.06,67965.13,68102.86
2026-03-06 21:00:00,68102.86,68182.75,68055.0,68144.3
2026-03-06 21:15:00,68144.3,68169.58,67919.75,68010.84
2026-03-06 21:30:00,68010.84,68245.86,67966.38,68237.99
2026-03-06 21:45:00,68237.99,68332.66,68175.68,68284.83
2026-03-06 22:00:00,68284.83,68364.01,68253.64,68287.96
2026-03-06 22:15:00,68287.96,68378.93,68247.08,68290.47
2026-03-06 22:30:00,68290.47,68419.45,68224.22,68371.31
2026-03-06 22:45:00,68371.31,68444.53,68301.11,68319.51
2026-03-06 23:00:00,68319.51,68365.46,68238.24,68324.79
2026-03-06 23:15:00,68324.79,68369.16,68301.1,68345.8
2026-03-06 23:30:00,68345.8,68345.8,68164.34,68232.58
2026-03-06 23:45:00,68232.58,68237.47,68093.33,68108.24
2026-03-07 00:00:00,68108.24,68258.17,68100.01,68211.67
2026-03-07 00:15:00,68211.67,68256.75,68109.12,68209.06
2026-03-07 00:30:00,68209.06,68383.71,68203.79,68287.99
2026-03-07 00:45:00,68287.99,68353.7,68276.91,68277.44
2026-03-07 01:00:00,68277.44,68361.79,68198.9,68231.69
2026-03-07 01:15:00,68231.69,68260.79,68172.24,68226.02
2026-03-07 01:30:00,68226.02,68272.16,68175.01,68272.16
2026-03-07 01:45:00,68272.16,68330.0,68247.47,68251.14
2026-03-07 02:00:00,68251.14,68302.0,68209.05,68232.48
2026-03-07 02:15:00,68232.48,68264.82,68090.67,68099.83
2026-03-07 02:30:00,68099.83,68190.64,68050.0,68154.04
2026-03-07 02:45:00,68154.04,68366.24,68150.0,68340.0
2026-03-07 03:00:00,68340.0,68544.79,68317.59,68509.31
2026-03-07 03:15:00,68509.31,68509.31,68222.2,68224.84
2026-03-07 03:30:00,68224.84,68264.27,68168.52,68168.53
2026-03-07 03:45:00,68168.53,68214.0,68090.65,68090.7
2026-03-07 04:00:00,68090.7,68114.92,67803.01,67944.0
2026-03-07 04:15:00,67944.0,68063.24,67937.16,68019.7
2026-03-07 04:30:00,68019.7,68148.18,67961.42,68132.98
2026-03-07 04:45:00,68132.98,68132.98,68054.01,68054.01
2026-03-07 05:00:00,68054.01,68143.86,67959.21,68010.22
2026-03-07 05:15:00,68010.22,68048.0,67903.26,68014.44
2026-03-07 05:30:00,68014.44,68100.0,67946.05,68080.21
2026-03-07 05:45:00,68080.21,68112.8,67978.32,68013.83
2026-03-07 06:00:00,68013.83,68022.4,67935.53,67953.94
2026-03-07 06:15:00,67953.94,67993.39,67844.88,67863.71
2026-03-07 06:30:00,67863.71,67936.57,67759.33,67934.65
2026-03-07 06:45:00,67934.65,67949.05,67565.51,67684.0
2026-03-07 07:00:00,67684.0,67704.09,67417.5,67624.02
2026-03-07 07:15:00,67624.02,67756.04,67599.07,67727.75
2026-03-07 07:30:00,67727.75,67790.88,67659.38,67790.88
2026-03-07 07:45:00,67790.88,67861.49,67759.33,67840.82
2026-03-07 08:00:00,67840.82,67869.78,67759.49,67867.77
2026-03-07 08:15:00,67867.77,68035.46,67867.15,67943.43
2026-03-07 08:30:00,67943.43,68014.43,67882.92,67896.85
2026-03-07 08:45:00,67896.85,67927.61,67714.62,67798.4
2026-03-07 09:00:00,67798.4,67969.72,67733.03,67969.72
2026-03-07 09:15:00,67969.72,68072.29,67927.64,67959.99
2026-03-07 09:30:00,67959.99,68025.12,67941.04,67967.11
2026-03-07 09:45:00,67967.11,68041.33,67967.11,67996.86
2026-03-07 10:00:00,67996.86,68103.85,67956.92,68092.01
2026-03-07 10:15:00,68092.01,68092.01,67913.49,67972.34
2026-03-07 10:45:00,67948.68,67988.13,67872.0,67887.15
2026-03-07 11:00:00,67887.15,68198.22,67840.0,68190.64
2026-03-07 11:15:00,68190.64,68240.61,68101.22,68149.8
2026-03-07 11:30:00,68149.8,68164.33,68056.51,68125.0
2026-03-07 11:45:00,68125.0,68125.0,68005.01,68010.31
2026-03-07 12:00:00,68010.31,68088.07,67956.57,67998.64
2026-03-07 12:15:00,67998.64,68074.32,67982.88,68027.16
2026-03-07 12:30:00,68027.16,68035.46,67914.06,67938.17
2026-03-07 12:45:00,67938.17,68024.94,67893.46,67990.0
2026-03-07 13:00:00,67990.0,68066.2,67932.93,68040.72
2026-03-07 13:15:00,68040.72,68082.81,67961.84,67990.0
2026-03-07 13:30:00,67990.0,68050.0,67856.64,67881.04
2026-03-07 13:45:00,67881.04,67960.0,67866.36,67922.4
2026-03-07 14:00:00,67922.4,67922.4,67602.69,67743.54
2026-03-07 14:15:00,67743.54,67829.43,67703.07,67806.75
2026-03-07 14:30:00,67806.75,68082.81,67800.0,68015.1
2026-03-07 14:45:00,68015.1,68082.8,67972.35,68017.05
2026-03-07 15:00:00,68017.05,68020.0,67916.43,67930.27
