timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-28 00:05:23,1448082,Condition_2_MOMENTUM,NO,0.99,0.72,3.0,66049.07,65946.01
2026-02-28 00:13:06,1448127,Condition_2_MOMENTUM,NO,0.99,0.85,3.0,65914.77,65828.21
2026-02-28 00:17:29,1448270,Condition_2_MOMENTUM,YES,0.99,0.82,3.0,65902.2,65984.55
2026-02-28 00:36:01,1448387,Condition_4_FLUC_BREAK (84.61 > 0.8*102.44 & > 65.0),NO,0.99,0.77,3.0,66047.95,65963.34
2026-02-28 00:40:23,1448390,Condition_2_MOMENTUM,NO,0.99,0.81,3.0,65918.92,65816.43
2026-02-28 01:00:58,1448694,Condition_2_MOMENTUM,YES,0.99,0.8,3.0,65473.09,65564.7
2026-02-28 01:10:59,1448718,Condition_4_FLUC_BREAK (92.22 > 0.8*114.70 & > 65.0),NO,0.99,0.82,3.0,65664.74,65572.52
2026-02-28 01:16:27,1448897,Condition_2_MOMENTUM,NO,0.99,0.64,3.0,65468.02,65385.29
2026-02-28 01:26:23,1448914,Condition_2_MOMENTUM,NO,0.99,0.79,3.0,65309.43,65229.13
2026-02-28 01:31:39,1448922,Condition_2_MOMENTUM,NO,0.99,0.78,3.0,65202.8,65114.58
2026-02-28 01:36:39,1448927,Condition_2_MOMENTUM,YES,0.99,0.81,3.0,65292.01,65375.97
2026-02-28 01:42:13,1448931,Condition_2_MOMENTUM,YES,0.99,0.77,3.0,65405.2,65486.47
2026-02-28 01:46:48,1448942,Condition_2_MOMENTUM,YES,0.99,0.84,3.0,65408.19,65507.05
2026-02-28 01:51:55,1448945,Condition_2_MOMENTUM,YES,0.99,0.86,3.0,65420.18,65507.14
2026-02-28 02:16:26,1449277,Condition_4_FLUC_BREAK (77.45 > 0.8*89.89 & > 65.0),YES,0.99,0.83,3.0,65542.1,65619.55
2026-02-28 02:21:55,1449294,Condition_2_MOMENTUM,NO,0.99,0.82,3.0,65525.85,65442.66
2026-02-28 02:31:14,1449332,Condition_2_MOMENTUM,YES,0.99,0.82,3.0,65578.0,65662.81
2026-02-28 02:50:43,1449371,Condition_2_MOMENTUM,NO,0.99,0.79,3.0,65450.0,65365.42
2026-02-28 02:57:33,1449412,Condition_2_MOMENTUM,YES,0.99,0.88,3.0,65218.02,65316.22
2026-02-28 03:12:11,1449467,Condition_2_MOMENTUM,YES,0.99,0.89,3.0,65209.24,65294.52
2026-02-28 03:37:33,1449780,Condition_4_FLUC_BREAK (65.11 > 0.8*77.40 & > 65.0),YES,0.99,0.88,3.0,65340.36,65405.47
2026-02-28 03:41:44,1449785,Condition_4_FLUC_BREAK (67.21 > 0.8*78.56 & > 65.0),YES,0.99,0.84,3.0,65339.88,65407.09
2026-02-28 03:51:05,1449839,Condition_4_FLUC_BREAK (79.10 > 0.8*97.88 & > 65.0),YES,0.99,0.85,3.0,65259.91,65339.01
2026-02-28 04:02:14,1449863,Condition_4_FLUC_BREAK (65.08 > 0.8*77.61 & > 65.0),YES,0.99,0.87,3.0,65385.31,65450.39
2026-02-28 04:32:38,1450127,Condition_4_FLUC_BREAK (69.47 > 0.8*68.16 & > 65.0),NO,0.99,0.89,3.0,65575.06,65505.59
2026-02-28 04:51:12,1450182,Condition_4_FLUC_BREAK (65.31 > 0.8*66.30 & > 65.0),NO,0.99,0.76,3.0,65629.56,65564.25
2026-02-28 05:01:21,1450216,Condition_2_MOMENTUM,NO,0.99,0.85,3.0,65589.03,65498.93
2026-02-28 05:31:31,1450566,Condition_4_FLUC_BREAK (74.11 > 0.8*63.88 & > 65.0),NO,0.99,0.89,3.0,65692.75,65618.64
2026-02-28 06:40:45,1450916,Condition_2_MOMENTUM,YES,0.99,0.75,3.0,65272.6,65371.12
2026-02-28 06:56:26,1450990,Condition_4_FLUC_BREAK (72.83 > 0.8*89.04 & > 65.0),NO,0.99,0.88,3.0,65608.68,65535.85
2026-02-28 07:26:45,1451317,Condition_4_FLUC_BREAK (67.44 > 0.8*73.34 & > 65.0),NO,0.99,0.85,3.0,65895.8,65828.36
2026-02-28 07:41:46,1451338,Condition_4_FLUC_BREAK (67.34 > 0.8*71.60 & > 65.0),NO,0.99,0.89,3.0,65949.67,65882.33
2026-02-28 08:17:00,1451694,Condition_1_STRONG_FLUC (79.51 > 0.8*Max(92.59) & > 45.0),NO,0.99,0.89,3.0,65990.24,65910.73
2026-02-28 10:55:51,1452199,Condition_1_STRONG_FLUC (47.50 > 0.8*Max(52.90) & > 45.0),NO,0.99,0.84,3.0,66013.51,65966.01
2026-02-28 11:26:24,1452306,Condition_4_FLUC_BREAK (68.31 > 0.8*62.36 & > 65.0),YES,0.99,0.88,3.0,65893.69,65962.0
2026-02-28 11:36:59,1452317,Condition_1_STRONG_FLUC (91.21 > 0.8*Max(110.33) & > 45.0),NO,0.99,0.89,3.0,65831.21,65740.0
2026-02-28 13:31:00,1452680,Condition_1_STRONG_FLUC (53.49 > 0.8*Max(61.86) & > 45.0),NO,0.99,0.89,3.0,65643.3,65589.81
2026-02-28 13:35:51,1452682,Condition_1_STRONG_FLUC (65.76 > 0.8*Max(61.86) & > 45.0),NO,0.99,0.72,3.0,65571.62,65505.86
2026-02-28 14:15:53,1452847,Condition_1_STRONG_FLUC (89.07 > 0.8*Max(97.99) & > 45.0),NO,0.99,0.79,3.0,65489.98,65400.91
2026-02-28 14:21:09,1452853,Condition_2_MOMENTUM,YES,0.99,0.69,3.0,64940.28,65021.24
2026-02-28 14:26:59,1452854,Condition_2_MOMENTUM,NO,0.99,0.83,3.0,64953.65,64839.44
2026-02-28 14:30:14,1452860,Condition_2_MOMENTUM,NO,0.99,0.73,3.0,64568.37,64452.27
2026-02-28 14:35:17,1452871,Condition_2_MOMENTUM,YES,0.99,0.69,3.0,64095.3,64185.05
2026-02-28 14:45:30,1452882,Condition_2_MOMENTUM,NO,0.99,0.62,3.0,64047.67,63943.14
2026-02-28 14:50:18,1452884,Condition_2_MOMENTUM,NO,0.99,0.69,3.0,63764.31,63658.58
2026-02-28 14:55:42,1452897,Condition_2_MOMENTUM,NO,0.99,0.69,3.0,63394.49,63306.45
2026-02-28 15:00:15,1452905,Condition_2_MOMENTUM,NO,0.99,0.68,6.0,63210.21,63082.98
2026-02-28 15:07:07,1452911,Condition_2_MOMENTUM,YES,0.99,0.74,3.0,63537.31,63651.3
2026-02-28 15:11:15,1452914,Condition_2_MOMENTUM,NO,0.99,0.81,6.0,63653.02,63523.98
2026-02-28 15:20:26,1452975,Condition_2_MOMENTUM,NO,0.99,0.8,3.0,63762.18,63650.01
2026-02-28 15:28:19,1452982,Condition_2_MOMENTUM,YES,0.99,0.83,3.0,63428.89,63514.38
2026-02-28 15:31:27,1452990,Condition_2_MOMENTUM,YES,0.99,0.74,3.0,63506.17,63591.99
2026-02-28 15:36:15,1452993,Condition_2_MOMENTUM,YES,0.99,0.77,3.0,63835.02,63929.47
2026-02-28 15:41:02,1453000,Condition_2_MOMENTUM,YES,0.99,0.72,3.0,64198.2,64280.56
2026-02-28 15:45:55,1453009,Condition_2_MOMENTUM,NO,0.99,0.8,3.0,64053.63,63958.74
2026-02-28 15:50:59,1453013,Condition_2_MOMENTUM,YES,0.99,0.75,3.0,63806.96,63899.33
2026-02-28 15:57:18,1453025,Condition_2_MOMENTUM,NO,0.99,0.87,3.0,63924.89,63838.2
2026-02-28 16:01:09,1453029,Condition_2_MOMENTUM,NO,0.99,0.85,3.0,63819.02,63695.79
2026-02-28 16:06:03,1453037,Condition_2_MOMENTUM,NO,0.99,0.79,3.0,63806.29,63723.48
2026-02-28 16:14:37,1453041,Condition_2_MOMENTUM,NO,0.99,0.17,3.0,63687.24,63607.21
2026-02-28 16:16:05,1453098,Condition_2_MOMENTUM,YES,0.99,0.84,3.0,63618.85,63704.03
2026-02-28 16:20:23,1453101,Condition_2_MOMENTUM,NO,0.99,0.82,3.0,63618.85,63516.23
2026-02-28 16:25:30,1453129,Condition_2_MOMENTUM,YES,0.99,0.79,3.0,63570.57,63661.44
2026-02-28 16:31:29,1453138,Condition_4_FLUC_BREAK (96.30 > 0.8*119.28 & > 65.0),YES,0.99,0.8,3.0,63621.68,63717.98
2026-02-28 16:36:27,1453143,Condition_2_MOMENTUM,YES,0.99,0.83,3.0,63562.02,63644.4
2026-02-28 16:50:24,1453158,Condition_4_FLUC_BREAK (87.86 > 0.8*101.46 & > 65.0),NO,0.99,0.8,3.0,63642.87,63555.01
2026-02-28 17:16:27,1453247,Condition_2_MOMENTUM,NO,0.99,0.84,3.0,63706.73,63608.77
2026-02-28 17:26:41,1453313,Condition_2_MOMENTUM,NO,0.99,0.88,3.0,63908.35,63808.02
2026-02-28 17:36:16,1453331,Condition_2_MOMENTUM,NO,0.99,0.88,3.0,63722.76,63621.8
2026-02-28 18:05:59,1453400,Condition_2_MOMENTUM,YES,0.99,0.76,3.0,63465.48,63561.55
2026-02-28 18:21:12,1453464,Condition_2_MOMENTUM,YES,0.99,0.81,3.0,63743.14,63825.2
2026-02-28 18:51:49,1453527,Condition_4_FLUC_BREAK (70.84 > 0.8*85.31 & > 65.0),NO,0.99,0.88,3.0,63956.82,63885.98
2026-02-28 19:05:16,1453724,Condition_2_MOMENTUM,NO,0.99,0.84,3.0,64152.76,64056.0
2026-02-28 19:20:28,1453802,Condition_4_FLUC_BREAK (71.38 > 0.8*70.03 & > 65.0),YES,0.99,0.83,3.0,64058.62,64130.0
2026-02-28 19:47:26,1453839,Condition_4_FLUC_BREAK (70.21 > 0.8*73.26 & > 65.0),YES,0.99,0.8,3.0,64010.54,64080.75
2026-02-28 19:56:05,1453888,Condition_2_MOMENTUM,NO,0.99,0.88,3.0,63948.28,63840.58
2026-02-28 21:16:47,1454191,Condition_4_FLUC_BREAK (90.26 > 0.8*110.88 & > 65.0),YES,0.99,0.88,3.0,64081.76,64172.02
2026-02-28 21:36:02,1454253,Condition_4_FLUC_BREAK (70.28 > 0.8*85.50 & > 65.0),NO,0.99,0.83,3.0,64076.08,64005.8
2026-02-28 21:50:20,1454268,Condition_2_MOMENTUM,NO,0.99,0.69,3.0,64534.0,64436.64
2026-02-28 21:55:15,1454315,Condition_2_MOMENTUM,NO,0.99,0.72,3.0,64874.03,64749.77
2026-02-28 22:05:58,1454340,Condition_2_MOMENTUM,YES,0.99,0.71,3.0,64815.32,64902.53
2026-02-28 22:10:24,1454342,Condition_2_MOMENTUM,YES,0.99,0.76,3.0,64930.91,65042.01
2026-02-28 22:16:40,1454400,Condition_2_MOMENTUM,YES,0.99,0.79,3.0,64817.32,64917.3
2026-02-28 22:20:43,1454404,Condition_2_MOMENTUM,NO,0.99,0.75,3.0,64838.93,64753.66
2026-02-28 22:31:12,1454442,Condition_4_FLUC_BREAK (91.86 > 0.8*110.75 & > 65.0),NO,0.99,0.79,3.0,64793.63,64701.77
2026-02-28 22:35:52,1454458,Condition_2_MOMENTUM,YES,0.99,0.7,3.0,64726.45,64816.0
2026-02-28 22:41:08,1454465,Condition_2_MOMENTUM,NO,0.99,0.8,3.0,65112.69,65009.02
2026-02-28 22:46:14,1454467,Condition_2_MOMENTUM,YES,0.99,0.71,3.0,64934.44,65015.75
2026-02-28 22:56:35,1454596,Condition_2_MOMENTUM,NO,0.99,0.62,3.0,64433.98,64331.97
2026-02-28 23:03:04,1454615,Condition_2_MOMENTUM,YES,0.99,0.85,3.0,64439.6,64523.1
2026-02-28 23:11:29,1454660,Condition_2_MOMENTUM,NO,0.99,0.76,3.0,64416.87,64330.0
2026-02-28 23:17:42,1454721,Condition_2_MOMENTUM,YES,0.99,0.87,3.0,64235.07,64330.02
2026-02-28 23:27:28,1454736,Condition_2_MOMENTUM,YES,0.99,0.89,3.0,64580.01,64665.1
2026-02-28 23:31:46,1454752,Condition_2_MOMENTUM,NO,0.99,0.78,3.0,64758.73,64663.96
2026-02-28 23:35:52,1454776,Condition_2_MOMENTUM,YES,0.99,0.67,3.0,64877.19,64988.72
2026-02-28 23:55:48,1454859,Condition_2_MOMENTUM,YES,0.99,0.88,3.0,64768.02,64865.96
