timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-20 00:01:29,1392674,Condition_2_MOMENTUM,NO,0.99,0.83,2.0,66367.98,66262.68
2026-02-20 00:06:58,1392677,Condition_2_MOMENTUM,NO,0.99,0.83,2.0,66070.54,65972.36
2026-02-20 01:17:22,1393075,Condition_2_MOMENTUM,YES,0.99,0.85,4.0,66634.94,66773.3
2026-02-20 01:25:20,1393080,Condition_2_MOMENTUM,NO,0.99,0.77,2.0,66825.78,66710.77
2026-02-20 01:34:03,1393081,Condition_2_MOMENTUM,NO,0.99,0.88,2.0,66590.24,66510.0
2026-02-20 01:36:25,1393142,Condition_2_MOMENTUM,YES,0.99,0.84,2.0,66487.06,66574.02
2026-02-20 01:42:01,1393184,Condition_2_MOMENTUM,YES,0.99,0.81,2.0,66483.17,66564.0
2026-02-20 01:48:50,1393186,Condition_2_MOMENTUM,NO,0.99,0.82,2.0,66580.0,66490.01
2026-02-20 01:52:47,1393191,Condition_2_MOMENTUM,NO,0.99,0.88,2.0,66424.54,66329.51
2026-02-20 01:55:15,1393293,Condition_2_MOMENTUM,YES,0.99,0.78,2.0,66186.89,66280.01
2026-02-20 02:01:36,1393295,Condition_2_MOMENTUM,NO,0.99,0.77,2.0,66334.39,66251.37
2026-02-20 02:07:06,1393302,Condition_2_MOMENTUM,YES,0.99,0.84,2.0,66238.64,66320.02
2026-02-20 02:11:28,1393303,Condition_2_MOMENTUM,YES,0.99,0.76,2.0,66367.5,66448.75
2026-02-20 02:22:55,1393327,Condition_2_MOMENTUM,YES,0.99,0.88,2.0,66536.06,66620.33
2026-02-20 02:28:22,1393367,Condition_5_TREND,YES,0.99,0.83,2.0,66795.13,66866.27
2026-02-20 02:35:26,1393375,Condition_2_MOMENTUM,YES,0.99,0.78,2.0,66698.69,66791.6
2026-02-20 02:42:05,1393376,Condition_2_MOMENTUM,YES,0.99,0.86,2.0,66786.9,66871.23
2026-02-20 02:56:52,1393430,Condition_4_FLUC_BREAK (75.95 > 0.7*106.70 & > 65.0),NO,0.99,0.85,2.0,67009.99,66934.04
2026-02-20 03:01:05,1393434,Condition_2_MOMENTUM,NO,0.99,0.84,2.0,67005.61,66910.05
