timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-21 07:27:10,1399778,Condition_4_FLUC_BREAK (68.82 > 0.7*81.40 & > 65.0),YES,0.99,0.88,2.0,67942.99,68011.81
2026-02-21 08:25:48,1400146,Condition_4_FLUC_BREAK (65.61 > 0.7*55.99 & > 65.0),NO,0.99,0.89,2.0,67925.61,67860.0
2026-02-21 10:46:49,1400579,Condition_1_STRONG_FLUC (56.74 > 0.8*Max(69.09) & > 45.0),NO,0.99,0.88,2.0,68060.01,68003.27
2026-02-21 11:40:24,1400651,Condition_1_STRONG_FLUC (62.42 > 0.8*Max(75.37) & > 45.0),NO,0.99,0.88,2.0,67747.17,67684.75
2026-02-21 12:53:09,1400764,Condition_1_STRONG_FLUC (61.27 > 0.8*Max(75.67) & > 45.0),YES,0.99,0.83,2.0,67695.99,67757.26
2026-02-21 14:31:04,1401213,Condition_1_STRONG_FLUC (46.97 > 0.8*Max(54.17) & > 45.0),NO,0.99,0.87,2.0,67854.2,67807.23
2026-02-21 20:36:28,1401964,Condition_1_STRONG_FLUC (45.05 > 0.8*Max(56.29) & > 45.0),YES,0.99,0.89,2.0,67940.63,67985.68
2026-02-21 22:25:31,1402270,Condition_1_STRONG_FLUC (63.48 > 0.8*Max(78.39) & > 45.0),YES,0.99,0.5,2.0,68480.03,68543.51
2026-02-21 22:31:23,1402274,Condition_2_MOMENTUM,YES,0.99,0.89,2.0,68423.23,68523.05
