Timestamp,Open,High,Low,Close
2026-03-05 15:55:00,71716.01,71743.0,71462.01,71673.29
2026-03-05 16:00:00,71673.29,71676.2,71326.71,71333.54
2026-03-05 16:05:00,71333.54,71379.39,70861.01,70873.05
2026-03-05 16:10:00,70873.05,71128.58,70803.33,71014.03
2026-03-05 16:15:00,71014.03,71094.0,70814.01,70899.96
2026-03-05 16:20:00,70899.96,71117.49,70881.8,71063.4
2026-03-05 16:25:00,71063.4,71147.22,70993.81,71013.8
2026-03-05 16:30:00,71013.8,71233.89,70983.99,71182.95
2026-03-05 16:35:00,71182.95,71449.99,71114.0,71442.01
2026-03-05 16:40:00,71442.01,71670.0,71335.75,71350.01
2026-03-05 16:45:00,71350.01,71434.68,71285.59,71321.99
2026-03-05 16:50:00,71321.99,71407.46,71202.22,71216.41
2026-03-05 16:55:00,71216.41,71401.0,71216.41,71321.89
2026-03-05 17:00:00,71321.89,71586.0,71294.8,71553.99
2026-03-05 17:05:00,71553.99,71570.0,71082.7,71087.27
2026-03-05 17:10:00,71087.27,71216.0,71039.82,71177.38
2026-03-05 17:15:00,71177.38,71211.99,71002.4,71014.02
2026-03-05 17:20:00,71014.02,71132.08,70882.27,71076.75
2026-03-05 17:25:00,71076.75,71142.32,70934.93,70934.93
2026-03-05 17:30:00,70934.93,70977.19,70722.65,70786.28
2026-03-05 17:35:00,70786.28,70961.67,70733.39,70928.34
2026-03-05 17:40:00,70928.34,71024.36,70810.95,70873.05
2026-03-05 17:45:00,70873.05,70896.32,70670.59,70683.02
2026-03-05 17:50:00,70683.02,70934.05,70639.01,70832.35
2026-03-05 17:55:00,70832.35,70858.24,70677.78,70702.39
2026-03-05 18:00:00,70702.39,70894.0,70646.97,70855.04
2026-03-05 18:05:00,70855.04,71027.28,70752.2,70958.62
2026-03-05 18:10:00,70958.62,71052.19,70917.1,71031.06
2026-03-05 18:15:00,71031.06,71069.95,70874.97,70891.38
2026-03-05 18:20:00,70891.38,71053.47,70799.97,70843.96
2026-03-05 18:25:00,70843.96,70906.0,70770.39,70811.52
2026-03-05 18:30:00,70811.52,71030.0,70790.76,70980.31
2026-03-05 18:35:00,70980.31,71090.7,70884.16,70896.02
2026-03-05 18:40:00,70896.02,71052.49,70878.01,70963.27
2026-03-05 18:45:00,70963.27,70969.07,70849.64,70925.43
2026-03-05 18:50:00,70925.43,70937.06,70803.4,70869.07
2026-03-05 18:55:00,70869.07,71021.26,70869.06,70996.0
2026-03-05 19:00:00,70996.0,71248.84,70983.57,71157.06
2026-03-05 19:05:00,71157.06,71280.99,71120.41,71275.0
2026-03-05 19:10:00,71275.0,71425.27,71181.01,71359.05
2026-03-05 19:15:00,71359.05,71369.76,71196.06,71313.93
2026-03-05 19:20:00,71313.93,71437.59,71219.98,71242.92
2026-03-05 19:25:00,71242.92,71257.16,71034.31,71102.98
2026-03-05 19:30:00,71102.98,71102.98,70951.72,71040.37
2026-03-05 19:35:00,71040.37,71065.11,70924.1,71008.94
2026-03-05 19:40:00,71008.94,71164.04,70998.19,71012.0
2026-03-05 19:45:00,71012.0,71136.66,70999.21,71062.0
2026-03-05 19:50:00,71062.0,71097.12,70921.65,70928.1
2026-03-05 19:55:00,70928.1,70982.41,70855.6,70908.06
2026-03-05 20:00:00,70908.06,71076.54,70836.0,71050.56
2026-03-05 20:05:00,71050.56,71102.54,70836.96,71042.59
2026-03-05 20:10:00,71042.59,71108.58,70976.02,71090.01
2026-03-05 20:15:00,71090.01,71240.0,71059.3,71198.97
2026-03-05 20:20:00,71198.97,71312.46,71145.29,71293.49
2026-03-05 20:25:00,71293.49,71338.64,71118.61,71172.78
2026-03-05 20:30:00,71172.78,71324.11,71143.85,71297.9
2026-03-05 20:35:00,71297.9,71385.21,71182.62,71200.96
2026-03-05 20:40:00,71200.96,71235.56,71101.0,71152.26
2026-03-05 20:45:00,71152.26,71222.76,71057.58,71175.8
2026-03-05 20:50:00,71175.8,71229.69,71029.03,71179.31
2026-03-05 20:55:00,71179.31,71356.11,71169.87,71238.0
2026-03-05 21:00:00,71238.0,71347.57,71222.15,71344.47
2026-03-05 21:05:00,71344.47,71361.93,71292.1,71348.41
2026-03-05 21:10:00,71348.41,71348.41,71284.0,71314.97
2026-03-05 21:15:00,71314.97,71530.0,71306.0,71484.15
2026-03-05 21:20:00,71484.15,71536.53,71425.0,71496.01
2026-03-05 21:25:00,71496.01,71540.64,71432.01,71528.2
2026-03-05 21:30:00,71528.2,71575.75,71417.22,71441.36
2026-03-05 21:35:00,71441.36,71441.36,71106.4,71157.99
2026-03-05 21:40:00,71157.99,71221.83,71149.51,71204.48
2026-03-05 21:45:00,71204.48,71337.66,71184.42,71329.17
2026-03-05 21:50:00,71329.17,71335.73,71022.26,71036.41
2026-03-05 21:55:00,71036.41,71174.0,71036.41,71141.64
2026-03-05 22:00:00,71141.64,71260.08,71114.58,71114.58
2026-03-05 22:05:00,71114.58,71248.44,71101.96,71127.15
2026-03-05 22:10:00,71127.15,71178.99,71097.13,71176.63
2026-03-05 22:15:00,71176.63,71274.61,71143.67,71267.79
2026-03-05 22:20:00,71267.79,71291.69,71209.79,71287.84
2026-03-05 22:25:00,71287.84,71288.66,71071.32,71157.99
2026-03-05 22:30:00,71157.99,71245.66,71144.0,71199.71
2026-03-05 22:35:00,71199.71,71262.99,71163.01,71167.41
2026-03-05 22:40:00,71167.41,71359.02,71164.52,71278.95
2026-03-05 22:45:00,71278.95,71341.61,71234.23,71240.81
2026-03-05 22:50:00,71240.81,71346.75,71219.72,71233.9
2026-03-05 22:55:00,71233.9,71341.55,71210.62,71213.53
2026-03-05 23:00:00,71213.53,71287.49,71182.57,71209.69
2026-03-05 23:05:00,71209.69,71248.44,71188.37,71242.57
2026-03-05 23:10:00,71242.57,71248.43,71178.06,71209.16
2026-03-05 23:15:00,71209.16,71216.43,71153.34,71216.43
2026-03-05 23:20:00,71216.43,71254.03,71181.51,71193.52
2026-03-05 23:25:00,71193.52,71306.02,71193.52,71228.06
