timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-23 01:11:22,1408614,Condition_1_STRONG_FLUC (86.59 > 0.8*Max(80.59) & > 45.0),YES,0.99,0.85,2.0,67519.41,67606.0
2026-02-23 01:36:51,1409396,Condition_1_STRONG_FLUC (96.01 > 0.8*Max(92.60) & > 45.0),NO,0.99,0.87,2.0,67276.01,67180.0
2026-02-23 01:46:51,1409417,Condition_4_FLUC_BREAK (65.52 > 0.7*76.60 & > 65.0),YES,0.99,0.88,2.0,67242.48,67308.0
2026-02-23 03:11:04,1409846,Condition_4_FLUC_BREAK (70.47 > 0.7*33.00 & > 65.0),NO,0.99,0.83,2.0,67464.14,67393.67
2026-02-23 04:52:04,1410148,Condition_1_STRONG_FLUC (59.34 > 0.8*Max(73.05) & > 45.0),NO,0.99,0.89,2.0,67425.48,67366.14
2026-02-23 08:20:58,1411499,Condition_4_FLUC_BREAK (67.15 > 0.7*95.21 & > 65.0),NO,0.99,0.84,2.0,67538.44,67471.29
2026-02-23 08:26:33,1411502,Condition_1_STRONG_FLUC (78.00 > 0.8*Max(96.11) & > 45.0),NO,0.99,0.89,2.0,67448.01,67370.01
2026-02-23 08:31:39,1411511,Condition_4_FLUC_BREAK (66.59 > 0.7*91.91 & > 65.0),NO,0.99,0.87,2.0,67439.04,67372.45
2026-02-23 08:48:36,1411529,Condition_5_TREND,YES,0.99,0.17,2.0,67064.04,67135.88
2026-02-23 08:56:41,1411540,Condition_4_FLUC_BREAK (93.01 > 0.7*112.18 & > 65.0),NO,0.99,0.88,2.0,67121.09,67028.08
2026-02-23 09:00:15,1411550,Condition_2_MOMENTUM,NO,0.99,0.67,2.0,66714.9,66617.98
2026-02-23 09:27:48,1411615,Condition_2_MOMENTUM,YES,0.99,0.75,4.0,65056.86,65186.98
2026-02-23 09:31:34,1411619,Condition_2_MOMENTUM,YES,0.99,0.77,2.0,65043.81,65130.52
2026-02-23 09:35:17,1411627,Condition_2_MOMENTUM,NO,0.99,0.69,2.0,65262.97,65140.25
2026-02-23 09:40:17,1411630,Condition_2_MOMENTUM,NO,0.99,0.74,2.0,65366.0,65258.14
2026-02-23 09:45:32,1411639,Condition_2_MOMENTUM,NO,0.99,0.49,2.0,65105.73,65004.32
2026-02-23 09:50:34,1411644,Condition_1_HARD_ABS (148.49 > 140.0),YES,0.99,0.74,2.0,64655.5,64803.99
2026-02-23 09:55:25,1411653,Condition_2_MOMENTUM,YES,0.99,0.74,2.0,64429.3,64512.17
2026-02-23 10:00:31,1411656,Condition_2_MOMENTUM,NO,0.99,0.65,2.0,64417.98,64320.01
2026-02-23 19:16:16,1413795,Condition_4_FLUC_BREAK (71.30 > 0.8*57.49 & > 65.0),YES,0.99,0.89,2.0,66372.63,66443.93
2026-02-23 19:45:22,1413842,Condition_4_FLUC_BREAK (71.13 > 0.8*88.61 & > 65.0),YES,0.99,0.86,2.0,66131.79,66202.92
2026-02-23 19:51:11,1413844,Condition_4_FLUC_BREAK (82.99 > 0.8*99.68 & > 65.0),YES,0.99,0.89,2.0,66138.0,66220.99
2026-02-23 20:20:43,1414048,Condition_1_STRONG_FLUC (95.85 > 0.8*Max(99.73) & > 45.0),NO,0.99,0.88,2.0,66200.85,66105.0
2026-02-23 20:31:12,1414058,Condition_4_FLUC_BREAK (65.74 > 0.8*59.71 & > 65.0),NO,0.99,0.85,2.0,66143.19,66077.45
2026-02-23 20:56:44,1414098,Condition_4_FLUC_BREAK (80.02 > 0.8*53.30 & > 65.0),NO,0.99,0.85,2.0,66342.33,66262.31
2026-02-23 21:41:46,1414218,Condition_4_FLUC_BREAK (70.74 > 0.8*86.21 & > 65.0),YES,0.99,0.88,2.0,66181.2,66251.94
2026-02-23 21:55:22,1414254,Condition_2_MOMENTUM,NO,0.99,0.69,2.0,66259.8,66170.02
2026-02-23 22:12:28,1414271,Condition_4_FLUC_BREAK (66.71 > 0.8*66.94 & > 65.0),NO,0.99,0.88,2.0,66244.08,66177.37
2026-02-23 22:30:45,1414381,Condition_4_FLUC_BREAK (91.26 > 0.8*55.02 & > 65.0),YES,0.99,0.67,2.0,66073.29,66164.55
2026-02-23 22:35:23,1414387,Condition_1_STRONG_FLUC (110.93 > 0.8*Max(137.61) & > 45.0),YES,0.99,0.73,2.0,65926.22,66037.15
2026-02-23 22:40:40,1414389,Condition_2_MOMENTUM,NO,0.99,0.72,2.0,65827.79,65715.0
2026-02-23 22:45:16,1414397,Condition_2_MOMENTUM,YES,0.99,0.72,2.0,65815.71,65925.0
2026-02-23 22:50:20,1414400,Condition_2_MOMENTUM,YES,0.99,0.74,2.0,65628.01,65733.17
2026-02-23 22:55:20,1414539,Condition_2_MOMENTUM,YES,0.99,0.7,2.0,65931.37,66033.18
2026-02-23 23:01:10,1414603,Condition_2_MOMENTUM,YES,0.99,0.74,2.0,65906.97,66007.5
2026-02-23 23:06:09,1414616,Condition_2_MOMENTUM,YES,0.99,0.7,2.0,65728.0,65818.62
2026-02-23 23:10:54,1414623,Condition_2_MOMENTUM,YES,0.99,0.79,2.0,65836.58,65951.0
2026-02-23 23:22:46,1414637,Condition_2_MOMENTUM,NO,0.99,0.86,2.0,65992.92,65900.0
