timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-16 00:03:11,1377393,Condition_1_MOMENTUM,NO,0.99,0.69,2.0,69067.08,68979.14
2026-02-16 00:07:02,1377398,Condition_1_MOMENTUM,NO,0.99,0.79,2.0,68959.98,68873.98
2026-02-16 00:11:43,1377399,Condition_1_MOMENTUM,YES,0.99,0.76,2.0,68827.94,68897.88
2026-02-16 00:22:13,1377412,Condition_1_MOMENTUM,NO,0.99,0.77,2.0,68943.43,68874.0
2026-02-16 01:06:01,1377666,Condition_1_MOMENTUM,YES,0.99,0.69,2.0,68956.8,69045.0
2026-02-16 01:17:56,1377673,Condition_1_MOMENTUM,NO,0.99,0.69,2.0,69037.41,68943.43
2026-02-16 01:32:42,1377719,Condition_1_MOMENTUM,NO,0.99,0.6,2.0,68959.05,68880.0
2026-02-16 01:36:53,1377723,Condition_1_MOMENTUM,YES,0.99,0.82,2.0,68946.12,69015.23
2026-02-16 01:41:59,1377736,Condition_1_MOMENTUM,NO,0.99,0.65,2.0,68997.24,68907.13
2026-02-16 01:51:11,1377754,Condition_1_MOMENTUM,YES,0.99,0.64,2.0,68256.99,68329.29
2026-02-16 01:55:42,1378193,Condition_1_MOMENTUM,NO,0.99,0.69,2.0,68512.62,68426.3
2026-02-16 02:00:57,1378195,Condition_1_MOMENTUM,NO,0.99,0.6,2.0,68599.8,68520.0
2026-02-16 02:26:22,1378226,Condition_1_MOMENTUM,NO,0.99,0.7,2.0,68722.75,68653.63
2026-02-16 02:35:33,1378236,Condition_1_MOMENTUM,NO,0.99,0.71,2.0,68530.99,68381.8
2026-02-16 02:45:20,1378259,Condition_1_MOMENTUM,NO,0.99,0.62,2.0,68667.03,68581.89
2026-02-16 02:52:59,1378265,Condition_1_MOMENTUM,YES,0.99,0.83,2.0,68380.77,68450.76
2026-02-16 02:56:11,1378290,Condition_1_MOMENTUM,NO,0.99,0.69,2.0,68434.74,68364.09
2026-02-16 03:02:38,1378297,Condition_1_MOMENTUM,YES,0.99,0.84,2.0,68414.06,68486.93
2026-02-16 03:05:53,1378309,Condition_1_MOMENTUM,NO,0.99,0.67,2.0,68224.25,68148.55
2026-02-16 03:10:28,1378312,Condition_1_MOMENTUM,YES,0.99,0.72,2.0,68111.27,68190.01
2026-02-16 03:18:04,1378315,Condition_2_REVERSAL,NO,0.99,0.73,2.0,68154.43,68096.0
2026-02-16 03:20:48,1378322,Condition_1_MOMENTUM,YES,0.99,0.75,2.0,68103.0,68173.38
2026-02-16 03:32:19,1378328,Condition_1_MOMENTUM,NO,0.99,0.84,2.0,68497.99,68401.08
2026-02-16 10:37:41,1379549,Condition_1_MOMENTUM,YES,0.99,0.84,2.0,68404.37,68475.94
