timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-22 00:01:25,1402666,Condition_2_MOMENTUM,NO,0.99,0.88,2.0,68595.16,68510.0
2026-02-22 00:17:02,1402783,Condition_4_FLUC_BREAK (76.68 > 0.7*109.32 & > 65.0),NO,0.99,0.88,2.0,68340.08,68263.4
2026-02-22 00:22:15,1402789,Condition_4_FLUC_BREAK (97.16 > 0.7*138.79 & > 65.0),NO,0.99,0.84,2.0,68247.29,68150.13
2026-02-22 00:31:13,1402880,Condition_2_MOMENTUM,NO,0.99,0.83,2.0,68253.77,68159.9
2026-02-22 01:37:09,1403135,Condition_4_FLUC_BREAK (69.85 > 0.7*45.22 & > 65.0),YES,0.99,0.86,2.0,68280.15,68350.0
2026-02-22 02:20:34,1403293,Condition_1_STRONG_FLUC (62.15 > 0.8*Max(66.39) & > 45.0),NO,0.99,0.4,2.0,68477.38,68415.23
2026-02-22 03:50:25,1403522,Condition_1_STRONG_FLUC (49.80 > 0.8*Max(60.23) & > 45.0),NO,0.99,0.84,2.0,68584.64,68534.84
2026-02-22 04:37:51,1403595,Condition_4_FLUC_BREAK (66.08 > 0.7*45.32 & > 65.0),NO,0.99,0.75,2.0,68531.08,68465.0
2026-02-22 04:40:29,1403599,Condition_1_STRONG_FLUC (80.72 > 0.8*Max(99.95) & > 45.0),NO,0.99,0.75,2.0,68422.49,68341.77
2026-02-22 04:53:42,1403628,Condition_4_FLUC_BREAK (67.06 > 0.7*84.29 & > 65.0),NO,0.99,0.57,2.0,68393.23,68326.17
2026-02-22 05:11:43,1403681,Condition_4_FLUC_BREAK (66.12 > 0.7*90.97 & > 65.0),NO,0.99,0.79,2.0,68321.99,68255.87
2026-02-22 05:47:37,1403757,Condition_1_STRONG_FLUC (50.30 > 0.8*Max(59.06) & > 45.0),YES,0.99,0.87,2.0,68273.4,68323.7
2026-02-22 06:13:15,1403800,Condition_1_STRONG_FLUC (80.58 > 0.8*Max(95.81) & > 45.0),NO,0.99,0.54,2.0,68331.25,68250.67
2026-02-22 06:56:32,1404274,Condition_4_FLUC_BREAK (70.50 > 0.7*79.17 & > 65.0),NO,0.99,0.83,2.0,68086.2,68015.7
2026-02-22 09:02:11,1404819,Condition_1_STRONG_FLUC (49.40 > 0.8*Max(51.79) & > 45.0),YES,0.99,0.88,2.0,67920.31,67969.71
2026-02-22 09:06:55,1404867,Condition_4_FLUC_BREAK (66.76 > 0.7*82.00 & > 65.0),YES,0.99,0.88,2.0,67969.48,68036.24
2026-02-22 10:36:04,1405000,Condition_4_FLUC_BREAK (70.25 > 0.7*71.06 & > 65.0),NO,0.99,0.88,2.0,68086.22,68015.97
2026-02-22 12:25:55,1405274,Condition_1_STRONG_FLUC (58.50 > 0.8*Max(57.17) & > 45.0),NO,0.99,0.79,2.0,68000.98,67942.48
2026-02-22 13:11:40,1405901,Condition_1_STRONG_FLUC (51.06 > 0.8*Max(57.68) & > 45.0),NO,0.99,0.8,2.0,67931.55,67880.49
2026-02-22 14:27:27,1406425,Condition_1_STRONG_FLUC (109.70 > 0.8*Max(71.60) & > 45.0),YES,0.99,0.74,2.0,68019.67,68129.37
2026-02-22 15:53:38,1406589,Condition_1_STRONG_FLUC (47.58 > 0.8*Max(57.55) & > 45.0),NO,0.99,0.54,2.0,68047.58,68000.0
2026-02-22 18:01:43,1406963,Condition_1_STRONG_FLUC (48.75 > 0.8*Max(60.64) & > 45.0),NO,0.99,0.85,2.0,68040.98,67992.23
2026-02-22 19:07:33,1407321,Condition_1_STRONG_FLUC (45.44 > 0.8*Max(47.13) & > 45.0),YES,0.99,0.88,2.0,68168.01,68213.45
2026-02-22 20:05:36,1407476,Condition_1_STRONG_FLUC (45.12 > 0.8*Max(31.99) & > 45.0),NO,0.99,0.83,2.0,68120.01,68074.89
2026-02-22 21:50:48,1407629,Condition_4_FLUC_BREAK (85.41 > 0.7*116.55 & > 65.0),NO,0.99,0.79,2.0,67675.26,67589.85
2026-02-22 22:35:47,1407838,Condition_4_FLUC_BREAK (66.31 > 0.7*63.25 & > 65.0),NO,0.99,0.81,2.0,67642.96,67576.65
