Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier,Prob,Amount
2026-03-01 23:51:56,1466812,YES,67254.04,68.04999999998836,68.04999999998836,Condition_4_FLUC_BREAK (Net:68.05 > 0.8*Prev(38.33) & > Avg/2(52.96) & > 0.1%(67.25)),1.0,0.7500,3.00
2026-03-01 23:56:54,1466904,NO,66990.31,-118.13999999999942,219.38999999999942,Condition_2_BREAK_DOWN (Cur:66990.31 < Min:67086.50 - 66.99),1.0,0.8800,3.00
2026-03-02 00:01:20,1466916,NO,66709.66,-141.09999999999127,221.22999999999593,Condition_1_STRONG_FLUC (141.10 > 0.8*Max(170.37) & > 45.0),1.0,0.5200,3.00
2026-03-02 00:17:48,1467083,YES,67038.0,90.66999999999825,107.69999999999709,Condition_3_REVERSAL,1.0,0.9900,3.00
2026-03-02 00:21:45,1467153,NO,66870.01,-100.49000000000524,100.49000000000524,Condition_4_FLUC_BREAK (Net:100.49 > 0.8*Prev(53.95) & > Avg/2(95.75) & > 0.1%(66.87)),1.0,0.8200,3.00
2026-03-02 00:27:12,1467191,YES,67045.65,135.2399999999907,140.91999999999825,Condition_4_FLUC_BREAK (Net:135.24 > 0.8*Prev(156.50) & > Avg/2(83.17) & > 0.1%(67.05)),1.0,0.9000,3.00
2026-03-02 00:40:15,1467213,NO,66933.13,-71.50999999999476,71.50999999999476,Condition_4_FLUC_BREAK (Net:71.51 > 0.8*Prev(34.01) & > Avg/2(61.27) & > 0.1%(66.93)),1.0,0.6600,3.00
2026-03-02 00:45:27,1467224,NO,66747.98,-84.66000000000349,98.31999999999243,Condition_2_BREAK_DOWN (Cur:66747.98 < Min:66818.51 - 66.75),1.0,0.7000,3.00
2026-03-02 00:50:15,1467233,YES,66202.0,99.99000000000524,99.99000000000524,Condition_4_FLUC_BREAK (Net:99.99 > 0.8*Prev(123.79) & > Avg/2(68.67) & > 0.1%(66.20)),1.0,0.6700,3.00
2026-03-02 01:02:29,1467371,NO,65993.08,-156.0500000000029,220.24000000000524,Condition_1_HARD_ABS (156.05 > 140.0),1.0,0.8600,3.00
2026-03-02 01:09:46,1467384,YES,66206.68,80.11999999999534,117.90000000000873,Condition_3_REVERSAL,1.0,0.9900,3.00
2026-03-02 01:12:45,1467389,NO,66108.82,-82.77999999999884,115.33000000000175,Condition_3_REVERSAL,1.0,0.7400,3.00
2026-03-02 01:16:29,1467545,NO,65974.72,-141.24000000000524,154.67999999999302,Condition_1_HARD_ABS (141.24 > 140.0),1.0,0.6700,3.00
2026-03-02 01:21:23,1467611,NO,65745.36,-97.19999999999709,160.5,Condition_4_FLUC_BREAK (Net:97.20 > 0.8*Prev(24.02) & > Avg/2(76.71) & > 0.1%(65.75)),1.0,0.6000,3.00
2026-03-02 01:32:30,1467645,NO,65930.61,-99.38000000000466,152.38999999999942,Condition_3_REVERSAL,1.0,0.8600,3.00
2026-03-02 01:52:41,1467677,YES,66116.77,66.60000000000582,121.88000000000466,Condition_4_FLUC_BREAK (Net:66.60 > 0.8*Prev(17.03) & > Avg/2(50.28) & > 0.1%(66.12)),1.0,0.6800,3.00
2026-03-02 02:00:42,1467738,YES,66057.58,71.41000000000349,72.22999999999593,Condition_4_FLUC_BREAK (Net:71.41 > 0.8*Prev(24.36) & > Avg/2(54.80) & > 0.1%(66.06)),1.0,0.6500,3.00
2026-03-02 02:07:05,1467756,YES,66546.67,147.45999999999185,154.3399999999965,Condition_1_HARD_ABS (147.46 > 140.0),1.0,0.7500,3.00
2026-03-02 02:13:26,1467781,NO,66422.0,-68.08000000000175,120.05999999999767,Condition_5_TREND,1.0,0.7600,3.00
2026-03-02 02:16:12,1467961,YES,66505.84,113.47999999999593,127.14999999999418,Condition_4_FLUC_BREAK (Net:113.48 > 0.8*Prev(120.06) & > Avg/2(112.02) & > 0.1%(66.51)),1.0,0.8200,3.00
2026-03-02 02:28:50,1468010,YES,66438.96,75.6200000000099,75.6200000000099,Condition_5_TREND,1.0,0.8800,3.00
2026-03-02 02:31:56,1468017,NO,66347.58,-75.59999999999127,98.98999999999069,Condition_4_FLUC_BREAK (Net:75.60 > 0.8*Prev(38.03) & > Avg/2(74.88) & > 0.1%(66.35)),1.0,0.7600,3.00
2026-03-02 02:54:32,1468064,NO,66316.1,-66.66999999999825,68.97999999999593,Condition_4_FLUC_BREAK (Net:66.67 > 0.8*Prev(9.27) & > Avg/2(47.54) & > 0.1%(66.32)),1.0,0.8900,3.00
2026-03-02 03:06:49,1468107,NO,66194.18,-82.2100000000064,140.1999999999971,Condition_4_FLUC_BREAK (Net:82.21 > 0.8*Prev(77.61) & > Avg/2(45.59) & > 0.1%(66.19)),1.0,0.6000,3.00
2026-03-02 03:12:36,1468117,NO,66240.46,-66.51999999998952,73.5399999999936,Condition_4_FLUC_BREAK (Net:66.52 > 0.8*Prev(20.47) & > Avg/2(38.55) & > 0.1%(66.24)),1.0,0.8200,3.00
2026-03-02 03:17:55,1468271,NO,65965.99,-107.84999999999127,107.84999999999127,Condition_2_BREAK_DOWN (Cur:65965.99 < Min:66038.32 - 65.97),1.0,0.7800,3.00
2026-03-02 03:23:54,1468348,NO,65984.0,-78.16000000000349,95.19000000000233,Condition_4_FLUC_BREAK (Net:78.16 > 0.8*Prev(27.79) & > Avg/2(64.73) & > 0.1%(65.98)),1.0,0.9000,3.00
2026-03-02 03:30:58,1468391,YES,66096.73,81.65999999998894,99.22000000000116,Condition_4_FLUC_BREAK (Net:81.66 > 0.8*Prev(17.04) & > Avg/2(74.53) & > 0.1%(66.10)),1.0,0.7400,3.00
2026-03-02 03:43:37,1468485,NO,65902.54,-91.4600000000064,165.7100000000064,Condition_3_REVERSAL,1.0,0.9500,3.00
2026-03-02 03:48:20,1468518,YES,65930.61,105.08999999999651,130.6299999999901,Condition_5_TREND,1.0,0.9000,3.00
2026-03-02 03:51:22,1468529,NO,65836.89,-70.52000000000407,85.38000000000466,Condition_4_FLUC_BREAK (Net:70.52 > 0.8*Prev(54.77) & > Avg/2(63.85) & > 0.1%(65.84)),1.0,0.6700,3.00
2026-03-02 04:01:22,1468597,NO,65889.94,-74.0,84.02000000000407,Condition_4_FLUC_BREAK (Net:74.00 > 0.8*Prev(20.30) & > Avg/2(63.20) & > 0.1%(65.89)),1.0,0.7300,3.00
2026-03-02 04:07:31,1468613,NO,65811.3,-118.50999999999476,161.76999999998952,Condition_3_REVERSAL,1.0,0.8400,3.00
2026-03-02 04:11:15,1468616,NO,65514.0,-71.61999999999534,92.63000000000466,Condition_2_BREAK_DOWN (Cur:65514.00 < Min:65580.00 - 65.51),1.0,0.6800,3.00
2026-03-02 04:16:13,1468768,YES,65611.47,146.63000000000466,146.63000000000466,Condition_1_HARD_ABS (146.63 > 140.0),1.0,0.7900,3.00
2026-03-02 04:22:18,1468835,NO,65402.87,-98.89999999999418,175.8199999999997,Condition_4_FLUC_BREAK (Net:98.90 > 0.8*Prev(71.00) & > Avg/2(91.26) & > 0.1%(65.40)),1.0,0.6500,3.00
2026-03-02 04:29:57,1469062,NO,65347.99,-82.79000000000087,123.0,Condition_3_REVERSAL,1.0,0.9900,3.00
2026-03-02 04:32:12,1469063,NO,65245.85,-67.56000000000495,158.80999999999767,Condition_2_BREAK_DOWN (Cur:65245.85 < Min:65313.41 - 65.25),1.0,0.6400,3.00
2026-03-02 04:51:24,1469284,YES,65318.35,86.58000000000175,95.76000000000204,Condition_4_FLUC_BREAK (Net:86.58 > 0.8*Prev(25.19) & > Avg/2(85.00) & > 0.1%(65.32)),1.0,0.8000,3.00
2026-03-02 05:02:11,1469459,YES,65372.0,75.33000000000175,82.91000000000349,Condition_4_FLUC_BREAK (Net:75.33 > 0.8*Prev(32.09) & > Avg/2(72.49) & > 0.1%(65.37)),1.0,0.7100,3.00
2026-03-02 05:08:52,1469498,YES,65354.08,69.87000000000262,71.91000000000349,Condition_5_TREND,1.0,0.7200,3.00
2026-03-02 05:11:21,1469526,YES,65408.96,66.23999999999796,66.83999999999651,Condition_4_FLUC_BREAK (Net:66.24 > 0.8*Prev(30.46) & > Avg/2(59.68) & > 0.1%(65.41)),1.0,0.8000,3.00
2026-03-02 05:21:14,1469859,YES,65656.54,80.29999999998836,99.42999999999302,Condition_4_FLUC_BREAK (Net:80.30 > 0.8*Prev(21.71) & > Avg/2(55.60) & > 0.1%(65.66)),1.0,0.6800,3.00
2026-03-02 05:26:20,1469924,NO,65507.45,-104.47000000000116,107.30999999999767,Condition_4_FLUC_BREAK (Net:104.47 > 0.8*Prev(130.17) & > Avg/2(65.65) & > 0.1%(65.51)),1.0,0.8600,3.00
2026-03-02 05:38:20,1469938,YES,65623.89,65.89999999999418,75.33999999999651,Condition_5_TREND,1.0,0.6200,3.00
2026-03-02 05:42:08,1469947,NO,65595.48,-71.01000000000931,112.5399999999936,Condition_4_FLUC_BREAK (Net:71.01 > 0.8*Prev(20.01) & > Avg/2(50.58) & > 0.1%(65.60)),1.0,0.7100,3.00
2026-03-02 05:48:27,1469956,NO,65606.86,-66.10000000000582,92.98000000001048,Condition_5_TREND,1.0,0.7500,3.00
2026-03-02 05:58:39,1469985,YES,65742.01,69.39999999999418,71.44000000000233,Condition_4_FLUC_BREAK (Net:69.40 > 0.8*Prev(67.81) & > Avg/2(57.21) & > 0.1%(65.74)),1.0,0.7100,3.00
2026-03-02 06:03:37,1469993,YES,65729.85,67.13999999999942,99.38999999999942,Condition_4_FLUC_BREAK (Net:67.14 > 0.8*Prev(24.38) & > Avg/2(47.49) & > 0.1%(65.73)),1.0,0.8700,3.00
2026-03-02 06:08:20,1470005,NO,65639.29,-94.69000000000233,94.69999999999709,Condition_5_TREND,1.0,0.7300,3.00
2026-03-02 06:11:41,1470008,YES,65598.32,66.16000000000349,74.32000000000698,Condition_4_FLUC_BREAK (Net:66.16 > 0.8*Prev(36.90) & > Avg/2(47.99) & > 0.1%(65.60)),1.0,0.8200,3.00
2026-03-02 06:15:43,1470151,YES,66154.93,140.29999999998836,148.86999999999534,Condition_1_HARD_ABS (140.30 > 140.0),1.0,0.6600,3.00
2026-03-02 06:22:34,1470202,NO,66015.97,-85.25999999999476,115.36000000000058,Condition_3_REVERSAL,1.0,0.7700,3.00
2026-03-02 06:26:12,1470207,NO,65984.0,-142.27000000000407,156.59000000001106,Condition_1_HARD_ABS (142.27 > 140.0),1.0,0.8300,3.00
2026-03-02 06:32:32,1470212,NO,65769.99,-106.0,191.83000000000175,Condition_3_REVERSAL,1.0,0.7800,3.00
2026-03-02 06:36:12,1470227,YES,65453.31,140.62999999999738,193.36999999999534,Condition_1_HARD_ABS (140.63 > 140.0),1.0,0.7800,3.00
2026-03-02 06:41:19,1470465,YES,65482.12,178.88000000000466,216.0699999999997,Condition_1_HARD_ABS (178.88 > 140.0),1.0,0.7600,3.00
2026-03-02 06:46:26,1470473,NO,65243.32,-146.34000000000378,156.6800000000003,Condition_1_HARD_ABS (146.34 > 140.0),1.0,0.7600,3.00
2026-03-02 06:53:20,1470475,YES,65264.79,112.34999999999854,130.88999999999942,Condition_5_TREND,1.0,0.9200,3.00
2026-03-02 06:56:22,1470556,NO,65196.48,-142.45999999999913,142.49000000000524,Condition_1_HARD_ABS (142.46 > 140.0),1.0,0.8500,3.00
2026-03-02 07:02:06,1470569,YES,65376.94,125.29000000000087,142.1800000000003,Condition_4_FLUC_BREAK (Net:125.29 > 0.8*Prev(18.30) & > Avg/2(123.86) & > 0.1%(65.38)),1.0,0.6700,3.00
2026-03-02 07:06:09,1470627,YES,65845.25,147.5399999999936,189.05999999999767,Condition_1_HARD_ABS (147.54 > 140.0),1.0,0.6700,3.00
2026-03-02 07:12:26,1471171,NO,65879.61,-144.39999999999418,164.5899999999965,Condition_1_HARD_ABS (144.40 > 140.0),1.0,0.8700,3.00
2026-03-02 07:22:29,1471432,NO,65683.53,-140.47000000000116,176.08000000000175,Condition_1_HARD_ABS (140.47 > 140.0),1.0,0.8800,3.00
2026-03-02 07:27:44,1471438,NO,65684.43,-103.90000000000873,103.94999999999709,Condition_3_REVERSAL,1.0,0.8900,3.00
2026-03-02 07:36:29,1471449,YES,65731.8,119.88000000000466,130.30999999999767,Condition_4_FLUC_BREAK (Net:119.88 > 0.8*Prev(105.91) & > Avg/2(96.08) & > 0.1%(65.73)),1.0,0.8900,3.00
2026-03-02 07:40:43,1471461,NO,65719.91,-129.30999999999767,131.61000000000058,Condition_4_FLUC_BREAK (Net:129.31 > 0.8*Prev(40.40) & > Avg/2(70.12) & > 0.1%(65.72)),1.0,0.8300,3.00
2026-03-02 07:49:29,1471465,YES,65846.93,95.23999999999069,164.50999999999476,Condition_3_REVERSAL,1.0,0.6600,3.00
2026-03-02 07:50:40,1471470,NO,65736.85,-87.0399999999936,91.52000000000407,Condition_4_FLUC_BREAK (Net:87.04 > 0.8*Prev(42.60) & > Avg/2(79.86) & > 0.1%(65.74)),1.0,0.7900,3.00
2026-03-02 08:02:34,1471760,YES,65860.0,88.44000000000233,113.86000000000058,Condition_4_FLUC_BREAK (Net:88.44 > 0.8*Prev(13.87) & > Avg/2(85.71) & > 0.1%(65.86)),1.0,0.8500,3.00
2026-03-02 08:07:41,1471835,YES,65984.56,84.58000000000175,195.9600000000064,Condition_3_REVERSAL,1.0,0.7900,3.00
2026-03-02 08:10:12,1471841,YES,66092.49,75.60000000000582,75.60000000000582,Condition_2_BREAK_UP (Cur:66092.49 > Max:66025.01 + 66.09),1.0,0.6500,3.00
2026-03-02 08:15:49,1471943,NO,65840.0,-141.72999999999593,156.1999999999971,Condition_1_HARD_ABS (141.73 > 140.0),1.0,0.8300,3.00
2026-03-02 08:21:51,1471950,NO,65845.41,-85.19000000000233,128.60000000000582,Condition_4_FLUC_BREAK (Net:85.19 > 0.8*Prev(82.46) & > Avg/2(83.64) & > 0.1%(65.85)),1.0,0.8100,3.00
2026-03-02 08:27:47,1471954,NO,65916.41,-104.61000000000058,149.7399999999907,Condition_3_REVERSAL,1.0,0.8900,3.00
2026-03-02 08:31:34,1471964,YES,66023.17,86.88999999999942,92.01000000000931,Condition_4_FLUC_BREAK (Net:86.89 > 0.8*Prev(17.64) & > Avg/2(85.88) & > 0.1%(66.02)),1.0,0.8100,3.00
2026-03-02 08:38:04,1471974,YES,66144.62,154.36999999999534,154.36999999999534,Condition_1_HARD_ABS (154.37 > 140.0),1.0,0.9600,3.00
2026-03-02 08:43:30,1471978,YES,66229.87,100.44999999999709,151.27000000000407,Condition_3_REVERSAL,1.0,0.9500,3.00
2026-03-02 08:45:13,1471984,YES,66677.53,58.61000000000058,58.61000000000058,Condition_2_BREAK_UP (Cur:66674.69 > Max:66594.55 + 66.67),1.0,0.5000,3.00
2026-03-02 08:52:31,1471992,YES,66658.38,84.3700000000099,196.55999999999767,Condition_3_REVERSAL,1.0,0.8300,3.00
2026-03-02 09:02:30,1472031,YES,66622.02,112.07000000000698,187.65000000000873,Condition_3_REVERSAL,1.0,0.7900,3.00
2026-03-02 09:06:39,1472060,NO,66379.32,-158.01999999998952,188.25999999999476,Condition_1_HARD_ABS (158.02 > 140.0),1.0,0.8800,3.00
2026-03-02 09:10:22,1472065,YES,66913.76,159.55999999999767,167.79000000000815,Condition_1_HARD_ABS (159.56 > 140.0),1.0,0.7300,3.00
2026-03-02 09:18:29,1472151,NO,66847.92,-82.08000000000175,178.38000000000466,Condition_3_REVERSAL,1.0,0.8700,3.00
2026-03-02 09:21:35,1472159,NO,66688.89,-118.25999999999476,118.27000000000407,Condition_4_FLUC_BREAK (Net:118.26 > 0.8*Prev(30.48) & > Avg/2(114.60) & > 0.1%(66.69)),1.0,0.8200,3.00
2026-03-02 09:29:24,1472165,NO,66508.32,-91.68999999998778,158.75999999999476,Condition_2_BREAK_DOWN (Cur:66508.32 < Min:66580.96 - 66.51),1.0,0.9700,3.00
2026-03-02 09:48:40,1472187,NO,66489.0,-91.97999999999593,143.25,Condition_3_REVERSAL,1.0,0.9400,3.00
2026-03-02 09:52:27,1472191,YES,66569.59,75.33000000000175,105.58999999999651,Condition_4_FLUC_BREAK (Net:75.33 > 0.8*Prev(16.98) & > Avg/2(57.81) & > 0.1%(66.57)),1.0,0.7500,3.00
2026-03-02 09:58:20,1472203,NO,66522.0,-96.66000000000349,111.54000000000815,Condition_5_TREND,1.0,0.9600,3.00
2026-03-02 10:06:14,1472245,NO,66456.87,-99.55000000000291,160.79000000000815,Condition_4_FLUC_BREAK (Net:99.55 > 0.8*Prev(121.87) & > Avg/2(81.57) & > 0.1%(66.46)),1.0,0.7500,3.00
2026-03-02 10:10:20,1472248,NO,66113.3,-74.38999999999942,84.51000000000931,Condition_4_FLUC_BREAK (Net:74.39 > 0.8*Prev(35.90) & > Avg/2(69.82) & > 0.1%(66.11)),1.0,0.6200,3.00
2026-03-02 10:18:31,1472341,YES,66188.53,84.36000000000058,116.69999999999709,Condition_5_TREND,1.0,0.8800,3.00
2026-03-02 10:23:10,1472347,YES,66177.68,82.51999999998952,114.50999999999476,Condition_3_REVERSAL,1.0,0.8700,3.00
2026-03-02 10:32:51,1472368,YES,66285.59,81.69999999999709,121.19999999999709,Condition_3_REVERSAL,1.0,0.8600,3.00
2026-03-02 10:38:47,1472373,YES,66416.17,80.83999999999651,102.16000000000349,Condition_3_REVERSAL,1.0,0.9200,3.00
2026-03-02 10:41:15,1472378,NO,66325.0,-85.33000000000175,97.33999999999651,Condition_4_FLUC_BREAK (Net:85.33 > 0.8*Prev(24.66) & > Avg/2(75.71) & > 0.1%(66.33)),1.0,0.8300,3.00
2026-03-02 10:48:28,1472384,YES,66389.08,66.41000000000349,119.19000000000233,Condition_5_TREND,1.0,0.9000,3.00
2026-03-02 10:51:34,1472388,YES,66320.37,80.63999999999942,93.18000000000757,Condition_4_FLUC_BREAK (Net:80.64 > 0.8*Prev(0.01) & > Avg/2(59.12) & > 0.1%(66.32)),1.0,0.8200,3.00
2026-03-02 10:56:19,1472429,YES,66331.08,78.08000000000175,80.88000000000466,Condition_4_FLUC_BREAK (Net:78.08 > 0.8*Prev(96.71) & > Avg/2(76.80) & > 0.1%(66.33)),1.0,0.8300,3.00
2026-03-02 11:01:34,1472430,NO,66211.99,-68.0,73.61000000000058,Condition_4_FLUC_BREAK (Net:68.00 > 0.8*Prev(12.73) & > Avg/2(55.40) & > 0.1%(66.21)),1.0,0.7800,3.00
2026-03-02 11:07:35,1472446,YES,66272.0,98.33000000000175,117.52999999999884,Condition_3_REVERSAL,1.0,0.9300,3.00
2026-03-02 11:10:57,1472450,YES,66433.28,68.16999999999825,83.63000000000466,Condition_4_FLUC_BREAK (Net:68.17 > 0.8*Prev(10.04) & > Avg/2(57.75) & > 0.1%(66.43)),1.0,0.8200,3.00
2026-03-02 11:17:48,1472527,YES,66572.44,80.44000000000233,110.14999999999418,Condition_3_REVERSAL,1.0,0.8600,3.00
2026-03-02 11:20:12,1472531,YES,66710.07,79.30000000000291,79.30000000000291,Condition_2_BREAK_UP (Cur:66710.07 > Max:66643.03 + 66.71),1.0,0.6800,3.00
2026-03-02 11:28:03,1472546,YES,66856.15,90.5799999999872,190.27000000000407,Condition_3_REVERSAL,1.0,0.8500,3.00
2026-03-02 11:32:50,1472553,YES,66862.1,81.09000000001106,122.27999999999884,Condition_3_REVERSAL,1.0,0.8400,3.00
2026-03-02 11:37:07,1472557,YES,66900.0,148.63999999999942,148.63999999999942,Condition_1_HARD_ABS (148.64 > 140.0),1.0,0.9600,3.00
2026-03-02 11:42:22,1472563,YES,66950.15,77.1299999999901,100.59999999999127,Condition_4_FLUC_BREAK (Net:77.13 > 0.8*Prev(16.16) & > Avg/2(76.96) & > 0.1%(66.95)),1.0,0.7800,3.00
2026-03-02 11:52:17,1472576,YES,66981.4,82.36000000000058,99.39999999999418,Condition_4_FLUC_BREAK (Net:82.36 > 0.8*Prev(6.54) & > Avg/2(80.79) & > 0.1%(66.98)),1.0,0.6000,3.00
2026-03-02 12:04:53,1472631,NO,66743.01,-82.19000000000233,105.86999999999534,Condition_4_FLUC_BREAK (Net:82.19 > 0.8*Prev(28.90) & > Avg/2(71.40) & > 0.1%(66.74)),1.0,0.9900,3.00
2026-03-02 12:21:16,1472755,YES,66786.96,66.83000000000175,76.66999999999825,Condition_4_FLUC_BREAK (Net:66.83 > 0.8*Prev(33.74) & > Avg/2(41.35) & > 0.1%(66.79)),1.0,0.7300,3.00
2026-03-02 12:27:07,1472761,YES,66922.0,141.16999999999825,142.24000000000524,Condition_1_HARD_ABS (141.17 > 140.0),1.0,0.9500,3.00
2026-03-02 12:33:31,1472763,NO,66873.05,-68.58000000000175,110.52000000000407,Condition_4_FLUC_BREAK (Net:68.58 > 0.8*Prev(13.13) & > Avg/2(55.67) & > 0.1%(66.87)),1.0,0.9200,3.00
2026-03-02 12:35:38,1472772,NO,66799.16,-133.75999999999476,148.31999999999243,Condition_4_FLUC_BREAK (Net:133.76 > 0.8*Prev(139.14) & > Avg/2(79.04) & > 0.1%(66.80)),1.0,0.8900,3.00
2026-03-02 12:42:57,1472774,NO,66768.91,-76.98999999999069,112.91999999999825,Condition_4_FLUC_BREAK (Net:76.99 > 0.8*Prev(26.45) & > Avg/2(71.78) & > 0.1%(66.77)),1.0,0.8900,3.00
2026-03-02 12:46:18,1472782,NO,66715.36,-105.27999999999884,146.83000000000175,Condition_4_FLUC_BREAK (Net:105.28 > 0.8*Prev(113.85) & > Avg/2(81.22) & > 0.1%(66.72)),1.0,0.8700,3.00
2026-03-02 12:52:50,1472786,YES,66747.54,74.40999999998894,129.10000000000582,Condition_4_FLUC_BREAK (Net:74.41 > 0.8*Prev(29.51) & > Avg/2(63.63) & > 0.1%(66.75)),1.0,0.9300,3.00
2026-03-02 12:59:52,1472920,YES,66859.06,102.02000000000407,102.68000000000757,Condition_3_REVERSAL,1.0,0.9900,3.00
2026-03-02 13:00:59,1472971,NO,66803.79,-72.52000000000407,114.42999999999302,Condition_4_FLUC_BREAK (Net:72.52 > 0.8*Prev(14.19) & > Avg/2(64.07) & > 0.1%(66.80)),1.0,0.7100,3.00
2026-03-02 13:16:23,1473223,YES,66806.69,88.63999999999942,94.41000000000349,Condition_4_FLUC_BREAK (Net:88.64 > 0.8*Prev(74.96) & > Avg/2(74.02) & > 0.1%(66.81)),1.0,0.8700,3.00
2026-03-02 13:24:11,1473229,NO,66666.15,-99.61000000000058,131.68000000000757,Condition_3_REVERSAL,1.0,0.9900,3.00
