timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-26 00:00:29,1427688,Condition_2_MOMENTUM,YES,0.99,0.72,2.0,67418.01,67512.02
2026-02-26 00:05:48,1427729,Condition_2_MOMENTUM,YES,0.99,0.66,2.0,67459.92,67541.73
2026-02-26 00:11:00,1427735,Condition_2_MOMENTUM,YES,0.99,0.8,2.0,67485.04,67604.0
2026-02-26 00:15:49,1427834,Condition_2_MOMENTUM,YES,0.99,0.67,2.0,67610.09,67704.01
2026-02-26 00:22:35,1427842,Condition_2_MOMENTUM,YES,0.99,0.67,2.0,67844.73,67929.56
2026-02-26 00:26:18,1427931,Condition_2_MOMENTUM,NO,0.99,0.73,2.0,68023.99,67920.63
2026-02-26 00:31:49,1427938,Condition_2_MOMENTUM,YES,0.99,0.72,2.0,67889.95,67970.5
2026-02-26 00:35:31,1427941,Condition_2_MOMENTUM,YES,0.99,0.72,2.0,67872.16,67980.01
2026-02-26 01:06:20,1428130,Condition_2_MOMENTUM,NO,0.99,0.69,2.0,68217.6,68126.69
2026-02-26 01:10:40,1428137,Condition_2_MOMENTUM,YES,0.99,0.74,2.0,68311.72,68420.09
2026-02-26 01:16:47,1428241,Condition_2_MOMENTUM,YES,0.99,0.69,2.0,68532.54,68614.52
2026-02-26 01:21:13,1428245,Condition_2_MOMENTUM,YES,0.99,0.73,2.0,68311.22,68414.16
2026-02-26 01:42:19,1428278,Condition_2_MOMENTUM,YES,0.99,0.8,2.0,68618.0,68728.33
2026-02-26 02:22:46,1428644,Condition_2_MOMENTUM,YES,0.99,0.87,2.0,68836.15,68945.51
2026-02-26 02:35:34,1428685,Condition_2_MOMENTUM,YES,0.99,0.79,2.0,69332.17,69447.32
2026-02-26 03:01:07,1428770,Condition_2_MOMENTUM,NO,0.99,0.66,2.0,69361.67,69279.99
2026-02-26 03:26:39,1428909,Condition_2_MOMENTUM,NO,0.99,0.85,2.0,69126.43,69021.67
2026-02-26 03:32:24,1428914,Condition_2_MOMENTUM,NO,0.99,0.88,2.0,69002.19,68908.27
2026-02-26 04:16:28,1429233,Condition_2_MOMENTUM,YES,0.99,0.85,2.0,68668.87,68763.88
2026-02-26 04:26:12,1429266,Condition_4_FLUC_BREAK (88.89 > 0.8*103.48 & > 65.0),YES,0.99,0.83,2.0,68801.09,68889.98
2026-02-26 04:47:12,1429337,Condition_4_FLUC_BREAK (75.82 > 0.8*85.15 & > 65.0),YES,0.99,0.75,2.0,69151.99,69227.81
2026-02-26 06:10:46,1429928,Condition_2_MOMENTUM,YES,0.99,0.79,2.0,69060.46,69171.0
2026-02-26 06:37:17,1430494,Condition_2_MOMENTUM,NO,0.99,0.89,2.0,68835.55,68749.63
2026-02-26 06:47:29,1430561,Condition_2_MOMENTUM,YES,0.99,0.84,2.0,68429.56,68510.34
2026-02-26 07:06:14,1430724,Condition_2_MOMENTUM,YES,0.99,0.83,2.0,68390.13,68474.97
2026-02-26 07:32:00,1430859,Condition_2_MOMENTUM,NO,0.99,0.83,2.0,68284.44,68198.0
2026-02-26 10:31:34,1431836,Condition_4_FLUC_BREAK (98.24 > 0.8*115.88 & > 65.0),YES,0.99,0.88,3.0,67953.81,68052.05
2026-02-26 10:42:23,1431847,Condition_2_MOMENTUM,YES,0.99,0.78,3.0,68004.24,68084.9
2026-02-26 10:51:34,1431856,Condition_2_MOMENTUM,YES,0.99,0.85,3.0,68135.62,68242.06
2026-02-26 11:20:52,1432008,Condition_4_FLUC_BREAK (77.24 > 0.8*85.14 & > 65.0),NO,0.99,0.79,3.0,68165.25,68088.01
2026-02-26 11:26:10,1432025,Condition_4_FLUC_BREAK (65.02 > 0.8*79.68 & > 65.0),YES,0.99,0.78,3.0,68094.98,68160.0
2026-02-26 11:36:47,1432040,Condition_1_STRONG_FLUC (83.33 > 0.8*Max(103.86) & > 45.0),NO,0.99,0.86,3.0,68274.83,68191.5
2026-02-26 12:10:37,1432113,Condition_2_MOMENTUM,YES,0.99,0.83,3.0,68456.04,68569.93
2026-02-26 12:31:15,1432233,Condition_4_FLUC_BREAK (77.09 > 0.8*88.49 & > 65.0),YES,0.99,0.83,3.0,68568.91,68646.0
2026-02-26 12:40:58,1432238,Condition_2_MOMENTUM,YES,0.99,0.83,3.0,68740.03,68836.17
2026-02-26 12:50:49,1432252,Condition_4_FLUC_BREAK (79.94 > 0.8*94.12 & > 65.0),NO,0.99,0.8,3.0,68702.63,68622.69
2026-02-26 13:05:50,1432539,Condition_2_MOMENTUM,NO,0.99,0.89,3.0,68490.11,68386.47
2026-02-26 13:11:43,1432542,Condition_2_MOMENTUM,NO,0.99,0.87,3.0,68345.93,68262.87
2026-02-26 13:16:11,1432643,Condition_2_MOMENTUM,NO,0.99,0.86,3.0,68302.27,68220.0
2026-02-26 13:31:20,1432672,Condition_4_FLUC_BREAK (73.78 > 0.8*78.77 & > 65.0),NO,0.99,0.82,3.0,68353.78,68280.0
2026-02-26 14:52:22,1433114,Condition_4_FLUC_BREAK (88.42 > 0.8*110.47 & > 65.0),YES,0.99,0.89,3.0,68141.67,68230.09
2026-02-26 16:01:18,1433404,Condition_4_FLUC_BREAK (72.49 > 0.8*85.07 & > 65.0),YES,0.99,0.86,3.0,67840.04,67912.53
2026-02-26 16:11:25,1433419,Condition_4_FLUC_BREAK (66.65 > 0.8*77.64 & > 65.0),YES,0.99,0.84,3.0,67893.22,67959.87
2026-02-26 16:20:57,1433535,Condition_4_FLUC_BREAK (94.07 > 0.8*111.79 & > 65.0),YES,0.99,0.84,3.0,68080.93,68175.0
2026-02-26 17:05:34,1433616,Condition_4_FLUC_BREAK (76.58 > 0.8*93.92 & > 65.0),YES,0.99,0.8,3.0,67998.15,68074.73
2026-02-26 17:31:36,1433780,Condition_2_MOMENTUM,YES,0.99,0.83,3.0,68185.53,68275.82
2026-02-26 17:45:42,1433802,Condition_4_FLUC_BREAK (74.37 > 0.8*87.47 & > 65.0),YES,0.99,0.81,3.0,68405.64,68480.01
2026-02-26 18:10:43,1433858,Condition_4_FLUC_BREAK (75.36 > 0.8*92.13 & > 65.0),YES,0.99,0.82,3.0,68623.15,68698.51
2026-02-26 18:26:20,1433973,Condition_4_FLUC_BREAK (68.58 > 0.8*67.18 & > 65.0),NO,0.99,0.85,3.0,68474.18,68405.6
2026-02-26 18:40:29,1433997,Condition_4_FLUC_BREAK (83.40 > 0.8*103.23 & > 65.0),NO,0.99,0.88,3.0,68469.41,68386.01
2026-02-26 19:02:09,1434232,Condition_4_FLUC_BREAK (65.76 > 0.8*74.71 & > 65.0),YES,0.99,0.73,3.0,68306.04,68371.8
2026-02-26 19:10:50,1434245,Condition_4_FLUC_BREAK (107.85 > 0.8*132.73 & > 65.0),YES,0.99,0.88,3.0,68264.17,68372.02
2026-02-26 22:22:55,1435302,Condition_2_MOMENTUM,YES,0.99,0.85,3.0,67890.28,67975.84
2026-02-26 22:30:22,1435329,Condition_4_FLUC_BREAK (78.02 > 0.8*88.18 & > 65.0),NO,0.99,0.7,3.0,68114.39,68036.37
2026-02-26 22:35:18,1435340,Condition_2_MOMENTUM,YES,0.99,0.79,3.0,68092.12,68228.17
2026-02-26 22:40:37,1435345,Condition_2_MOMENTUM,YES,0.99,0.62,3.0,67857.12,67972.8
2026-02-26 22:50:21,1435399,Condition_2_MOMENTUM,YES,0.99,0.69,3.0,67361.05,67464.6
2026-02-26 22:55:26,1435476,Condition_2_MOMENTUM,YES,0.99,0.71,3.0,67494.0,67605.72
2026-02-26 23:05:51,1435539,Condition_2_MOMENTUM,YES,0.99,0.77,3.0,67548.61,67674.58
2026-02-26 23:10:39,1435565,Condition_2_MOMENTUM,YES,0.99,0.79,3.0,67362.02,67492.44
2026-02-26 23:26:09,1435733,Condition_2_MOMENTUM,YES,0.99,0.7,3.0,66998.48,67088.91
2026-02-26 23:30:56,1435737,Condition_2_MOMENTUM,YES,0.99,0.74,3.0,66986.01,67093.71
2026-02-26 23:35:40,1435751,Condition_2_MOMENTUM,YES,0.99,0.69,3.0,66815.0,66905.72
2026-02-26 23:41:56,1435758,Condition_2_MOMENTUM,YES,0.99,0.83,3.0,67298.3,67383.38
2026-02-26 23:45:16,1435771,Condition_2_MOMENTUM,YES,0.99,0.74,3.0,67367.99,67478.11
