timestamp,market_id,condition,side,limit_price,poly_price,amount,start_price,trigger_price
2026-02-25 00:01:33,1419069,Condition_2_MOMENTUM,YES,0.99,0.77,2.0,63979.21,64061.88
2026-02-25 00:07:20,1419077,Condition_2_MOMENTUM,NO,0.99,0.79,2.0,64316.32,64225.95
2026-02-25 00:10:23,1419080,Condition_2_MOMENTUM,NO,0.99,0.82,2.0,64204.02,64079.21
2026-02-25 00:17:10,1419082,Condition_2_MOMENTUM,NO,0.99,0.88,2.0,64163.8,64068.32
2026-02-25 00:22:12,1419092,Condition_2_MOMENTUM,NO,0.99,0.81,2.0,64156.7,64057.96
2026-02-25 00:30:39,1419192,Condition_2_MOMENTUM,NO,0.99,0.76,2.0,63955.98,63865.99
2026-02-25 00:35:51,1419245,Condition_2_MOMENTUM,YES,0.99,0.81,2.0,63741.32,63847.1
2026-02-25 00:53:15,1419329,Condition_2_MOMENTUM,NO,0.99,0.88,2.0,63905.09,63823.64
2026-02-25 00:56:42,1419824,Condition_2_MOMENTUM,YES,0.99,0.86,2.0,63917.0,64016.64
2026-02-25 01:02:39,1419844,Condition_2_MOMENTUM,NO,0.99,0.84,2.0,64269.29,64189.02
2026-02-25 01:07:17,1419856,Condition_2_MOMENTUM,YES,0.99,0.88,2.0,64276.52,64369.61
2026-02-25 01:12:09,1419863,Condition_2_MOMENTUM,NO,0.99,0.8,2.0,64434.83,64351.8
2026-02-25 01:15:49,1419969,Condition_2_MOMENTUM,NO,0.99,0.85,2.0,64409.34,64291.95
2026-02-25 02:17:42,1420404,Condition_2_MOMENTUM,YES,0.99,0.87,2.0,63979.12,64061.99
2026-02-25 02:21:06,1420411,Condition_2_MOMENTUM,YES,0.99,0.84,2.0,64245.98,64340.0
2026-02-25 02:31:23,1420442,Condition_4_FLUC_BREAK (65.88 > 0.8*71.50 & > 65.0),YES,0.99,0.78,2.0,64300.0,64365.88
2026-02-25 02:41:28,1420484,Condition_4_FLUC_BREAK (78.81 > 0.8*95.62 & > 65.0),YES,0.99,0.79,2.0,64379.59,64458.4
2026-02-25 02:56:52,1420544,Condition_4_FLUC_BREAK (78.51 > 0.8*94.08 & > 65.0),NO,0.99,0.87,2.0,64477.81,64399.3
2026-02-25 03:06:26,1420564,Condition_2_MOMENTUM,YES,0.99,0.82,2.0,64514.03,64595.77
2026-02-25 03:21:15,1420678,Condition_4_FLUC_BREAK (97.28 > 0.8*120.84 & > 65.0),YES,0.99,0.88,2.0,64284.34,64381.62
2026-02-25 04:15:43,1420953,Condition_4_FLUC_BREAK (98.73 > 0.8*113.12 & > 65.0),YES,0.99,0.85,2.0,64401.27,64500.0
2026-02-25 04:30:42,1420975,Condition_4_FLUC_BREAK (66.33 > 0.8*70.50 & > 65.0),NO,0.99,0.82,2.0,64479.49,64413.16
2026-02-25 05:00:17,1421107,Condition_4_FLUC_BREAK (67.30 > 0.8*80.78 & > 65.0),NO,0.99,0.83,2.0,64474.48,64407.18
2026-02-25 05:15:57,1421247,Condition_4_FLUC_BREAK (78.98 > 0.8*88.21 & > 65.0),NO,0.99,0.86,2.0,64249.6,64170.62
2026-02-25 05:55:19,1421496,Condition_4_FLUC_BREAK (66.99 > 0.8*67.67 & > 65.0),YES,0.99,0.85,2.0,64011.24,64078.23
2026-02-25 06:02:21,1421508,Condition_2_MOMENTUM,YES,0.99,0.82,2.0,64032.9,64119.38
2026-02-25 09:10:47,1422718,Condition_1_HARD_ABS (156.09 > 140.0),YES,0.99,0.84,2.0,64429.9,64585.99
2026-02-25 09:15:33,1422830,Condition_2_MOMENTUM,NO,0.99,0.71,2.0,65597.59,65492.0
2026-02-25 09:20:36,1422852,Condition_2_MOMENTUM,NO,0.99,0.68,2.0,65878.0,65789.33
2026-02-25 09:26:37,1422871,Condition_2_MOMENTUM,YES,0.99,0.72,2.0,66050.15,66138.89
2026-02-25 09:30:14,1422873,Condition_1_HARD_ABS (163.08 > 140.0),YES,0.99,0.77,2.0,65958.0,66121.08
2026-02-25 09:35:34,1422881,Condition_2_MOMENTUM,YES,0.99,0.7,2.0,66009.4,66097.99
2026-02-25 09:41:24,1422886,Condition_2_MOMENTUM,NO,0.99,0.73,2.0,66156.83,66066.46
2026-02-25 09:45:35,1422894,Condition_2_MOMENTUM,YES,0.99,0.74,2.0,65825.0,65906.51
2026-02-25 09:50:32,1422898,Condition_2_MOMENTUM,NO,0.99,0.75,2.0,66037.32,65937.04
2026-02-25 09:58:10,1422916,Condition_2_MOMENTUM,YES,0.99,0.84,2.0,65899.03,65981.49
2026-02-25 10:00:15,1422920,Condition_2_MOMENTUM,YES,0.99,0.77,2.0,65899.06,66007.36
2026-02-25 10:06:43,1422949,Condition_2_MOMENTUM,YES,0.99,0.77,2.0,65944.99,66028.0
2026-02-25 10:12:19,1422988,Condition_2_MOMENTUM,YES,0.99,0.84,4.0,66085.63,66223.41
2026-02-25 10:17:04,1423086,Condition_2_MOMENTUM,NO,0.99,0.73,2.0,66238.01,66146.71
2026-02-25 11:47:12,1423340,Condition_2_MOMENTUM,YES,0.99,0.87,2.0,65461.99,65542.6
