Timestamp,Open,High,Low,Close
2026-03-03 15:45:00,67519.99,67814.57,67475.69,67727.47
2026-03-03 16:00:00,67727.47,68626.02,67651.15,68472.56
2026-03-03 16:15:00,68472.56,69000.07,68253.04,68828.44
2026-03-03 16:30:00,68828.44,68828.44,67489.85,67739.99
2026-03-03 16:45:00,67739.99,68493.59,67721.9,68176.28
2026-03-03 17:00:00,68176.28,68240.37,67631.7,67945.48
2026-03-03 17:15:00,67945.48,68290.19,67881.44,68237.43
2026-03-03 17:30:00,68237.43,68239.79,67764.36,68157.23
2026-03-03 17:45:00,68157.23,68410.0,68015.05,68316.21
2026-03-03 18:00:00,68316.21,68459.92,67982.96,68092.62
2026-03-03 18:15:00,68092.62,68621.8,68085.57,68474.04
2026-03-03 18:30:00,68474.04,68927.13,68435.0,68698.24
2026-03-03 18:45:00,68698.24,68789.8,68541.94,68649.04
2026-03-03 19:00:00,68649.04,68717.04,68322.0,68624.68
2026-03-03 19:15:00,68624.68,68897.3,68488.66,68659.58
2026-03-03 19:30:00,68659.58,68821.89,68361.49,68711.41
2026-03-03 19:45:00,68711.41,68766.16,68420.0,68438.67
2026-03-03 20:00:00,68438.67,68513.39,68223.64,68233.22
2026-03-03 20:15:00,68233.22,68488.82,68135.72,68386.95
2026-03-03 20:30:00,68386.95,68596.36,68327.52,68479.31
2026-03-03 20:45:00,68479.31,68508.91,68086.99,68267.58
2026-03-03 21:00:00,68267.58,68267.6,67840.01,68046.69
2026-03-03 21:15:00,68046.69,68114.0,67820.95,67943.47
2026-03-03 21:30:00,67943.47,68050.18,67888.88,68030.01
2026-03-03 21:45:00,68030.01,68106.0,67966.01,68017.98
2026-03-03 22:00:00,68017.98,68534.05,68017.97,68315.05
2026-03-03 22:15:00,68315.05,68392.59,68170.73,68256.78
2026-03-03 22:30:00,68256.78,68407.97,68180.37,68406.93
2026-03-03 22:45:00,68406.93,68444.0,68234.91,68290.66
2026-03-03 23:00:00,68290.66,68854.99,68265.27,68686.0
2026-03-03 23:15:00,68686.0,68718.0,68437.02,68484.32
2026-03-03 23:30:00,68484.32,68588.86,68405.56,68453.98
2026-03-03 23:45:00,68453.98,68519.95,68241.79,68335.99
2026-03-04 00:00:00,68335.99,68338.83,68069.99,68107.99
2026-03-04 00:15:00,68107.99,68414.0,68095.09,68294.41
2026-03-04 00:30:00,68294.41,68339.15,67863.33,67969.19
2026-03-04 00:45:00,67969.19,68266.52,67969.19,68104.43
2026-03-04 01:00:00,68104.43,68292.56,68054.59,68129.42
2026-03-04 01:15:00,68129.42,68345.14,67953.96,68245.45
2026-03-04 01:30:00,68245.45,68926.71,68203.01,68720.01
2026-03-04 01:45:00,68720.01,68731.77,68371.29,68421.38
2026-03-04 02:00:00,68421.38,68456.78,68180.9,68233.14
2026-03-04 02:15:00,68233.14,68315.99,68051.84,68079.27
2026-03-04 02:30:00,68079.27,68169.97,67969.06,68136.12
2026-03-04 02:45:00,68136.12,68406.74,68106.79,68327.53
2026-03-04 03:00:00,68327.53,68362.46,68095.4,68266.2
