Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier,Prob,Amount
2026-03-08 00:17:01,1515615,NO,67806.67,-76.27000000000407,76.27999999999884,Condition_1_STRONG_FLUC (76.27 > 0.8*Max(86.78) & > 45.0),1.0,0.9000,3.00
2026-03-08 00:23:19,1515619,YES,67861.89,81.50999999999476,115.7100000000064,Condition_3_ATR_SURGE (Fluc:115.7 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.9600,3.00
2026-03-08 01:03:34,1515984,YES,67856.63,68.38000000000466,81.65999999998894,Condition_4_TREND,1.0,0.9200,3.00
2026-03-08 01:21:39,1516186,YES,67898.27,65.55999999999767,65.55999999999767,Condition_1_STRONG_FLUC (65.56 > 0.8*Max(81.66) & > 45.0),1.0,0.7400,3.00
2026-03-08 01:57:30,1516388,NO,67840.41,-45.01999999998952,45.01999999998952,Condition_1_STRONG_FLUC (45.02 > 0.8*Max(24.69) & > 45.0),1.0,0.7400,3.00
2026-03-08 02:02:13,1516449,NO,67687.55,-90.17999999999302,101.02999999999884,Condition_2_BREAK_DOWN (Cur:67687.55 < Min:67764.59 - 67.69),1.0,0.8500,3.00
2026-03-08 02:29:30,1516706,NO,67586.0,-68.11999999999534,68.1299999999901,Condition_4_TREND,1.0,0.9300,3.00
2026-03-08 02:31:50,1516734,NO,67580.49,-80.04999999998836,80.05999999999767,Condition_1_STRONG_FLUC (80.05 > 0.8*Max(95.29) & > 45.0),1.0,0.8200,3.00
2026-03-08 02:51:47,1516910,NO,67559.71,-104.26999999998952,105.97999999999593,Condition_3_ATR_SURGE (Fluc:106.0 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.9000,3.00
2026-03-08 03:19:04,1517303,NO,67414.66,-89.52999999999884,145.3399999999965,Condition_1_STRONG_FLUC (89.53 > 0.8*Max(105.98) & > 45.0),1.0,0.9000,3.00
2026-03-08 03:21:31,1517311,YES,67476.94,109.5,109.5,Condition_3_ATR_SURGE (Fluc:109.5 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.9900,3.00
2026-03-08 03:28:35,1517358,NO,67219.78,-94.2100000000064,132.85000000000582,Condition_3_ATR_SURGE (Fluc:132.9 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.9900,3.00
2026-03-08 03:33:26,1517364,YES,67299.08,80.79000000000815,115.05000000000291,Condition_3_ATR_SURGE (Fluc:115.1 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.6200,3.00
2026-03-08 03:37:09,1517372,YES,67327.2,107.02000000000407,107.02000000000407,Condition_3_ATR_SURGE (Fluc:107.0 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.9100,3.00
2026-03-08 03:50:12,1517456,NO,67115.27,-62.11000000000058,62.11000000000058,Condition_2_BREAK_DOWN (Cur:67102.03 < Min:67173.51 - 67.10),1.0,0.6000,3.00
2026-03-08 03:55:44,1517484,NO,66935.01,-95.57000000000698,135.77999999999884,Condition_3_ATR_SURGE (Fluc:135.8 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.5700,3.00
2026-03-08 04:03:20,1517502,YES,67157.33,76.54000000000815,78.88999999999942,Condition_4_TREND,1.0,0.6500,3.00
2026-03-08 04:11:39,1517518,YES,67297.0,105.75,105.75,Condition_3_ATR_SURGE (Fluc:105.8 > 1.5*ATR(68.5) & Body > 0.7%),1.0,0.8300,3.00
